stateFP,state,maptype,countyFP,county,district,demPercentage,repPercentage
08,CO,Compact,25,...,3,1.0,1.0
08,CO,Compact,29,...,3,1.0,1.0
08,CO,Compact,23,...,3,1.0,1.0
08,CO,Compact,35,...,7,0.8283300926064364,0.7969078337407793
08,CO,Compact,59,...,2,0.4174048988340754,0.4298350735120147
08,CO,Compact,91,...,3,1.0,1.0
08,CO,Compact,93,...,2,0.1547345380448731,0.1482418969971256
08,CO,Compact,101,...,3,1.0,1.0
08,CO,Compact,87,...,4,1.0,1.0
08,CO,Compact,71,...,3,1.0,1.0
08,CO,Compact,47,...,2,1.0,1.0
08,CO,Compact,65,...,3,1.0,1.0
08,CO,Compact,13,...,2,0.6820167525350563,0.6711226619083633
08,CO,Compact,15,...,3,1.0,1.0
08,CO,Compact,9,...,3,1.0,1.0
08,CO,Compact,49,...,2,1.0,1.0
08,CO,Compact,19,...,2,1.0,1.0
08,CO,Compact,51,...,3,1.0,1.0
08,CO,Compact,61,...,3,1.0,1.0
08,CO,Compact,14,...,2,1.0,1.0
08,CO,Compact,59,...,1,0.00043373636407900696,0.0003458075999197531
08,CO,Compact,45,...,2,1.0,1.0
08,CO,Compact,67,...,3,1.0,1.0
08,CO,Compact,77,...,3,1.0,1.0
08,CO,Compact,107,...,2,1.0,1.0
08,CO,Compact,5,...,7,0.2972647439904636,0.3510975729865331
08,CO,Compact,117,...,2,1.0,1.0
08,CO,Compact,11,...,3,1.0,1.0
08,CO,Compact,21,...,3,1.0,1.0
08,CO,Compact,81,...,2,1.0,1.0
08,CO,Compact,39,...,5,1.0,1.0
08,CO,Compact,83,...,3,1.0,1.0
08,CO,Compact,93,...,3,0.8452654619551269,0.8517581030028745
08,CO,Compact,63,...,3,1.0,1.0
08,CO,Compact,125,...,4,1.0,1.0
08,CO,Compact,27,...,3,1.0,1.0
08,CO,Compact,103,...,2,1.0,1.0
08,CO,Compact,35,...,5,0.17166990739356358,0.20309216625922105
09,CT,Compact,3,...,2,0.004501776214461807,0.00401837576873916
09,CT,Compact,3,...,1,0.8342462192479518,0.779985873888544
09,CT,Compact,13,...,2,1.0,1.0
09,CT,Compact,5,...,5,1.0,1.0
09,CT,Compact,15,...,2,1.0,1.0
09,CT,Compact,11,...,2,1.0,1.0
09,CT,Compact,9,...,3,0.8332916908873247,0.8245087439129732
09,CT,Compact,1,...,4,0.796123049116187,0.7654425776778571
09,CT,Compact,1,...,5,0.2038769508838135,0.23455742232214263
09,CT,Compact,9,...,5,0.16670830911267628,0.1754912560870272
09,CT,Compact,7,...,2,1.0,1.0
09,CT,Compact,3,...,5,0.16125200453758665,0.21599575034271684
12,FL,Compact,43,...,17,1.0,1.0
12,FL,Compact,86,...,24,0.32460030329751205,0.22510602949285272
12,FL,Compact,105,...,15,0.15900738890636404,0.1720015385548452
12,FL,Compact,9,...,8,1.0,1.0
12,FL,Compact,19,...,4,1.0,1.0
12,FL,Compact,113,...,1,1.0,1.0
12,FL,Compact,69,...,15,0.9069230649764011,0.8864252899980828
12,FL,Compact,69,...,6,0.09307693502359894,0.11357471000191713
12,FL,Compact,105,...,17,0.4084086658342786,0.40920090791250435
12,FL,Compact,111,...,18,1.0,1.0
12,FL,Compact,37,...,2,1.0,1.0
12,FL,Compact,49,...,17,1.0,1.0
12,FL,Compact,129,...,2,1.0,1.0
12,FL,Compact,115,...,17,0.01669603970729846,0.018698725881419864
12,FL,Compact,79,...,2,0.19342909039215808,0.18611935963279438
12,FL,Compact,73,...,2,1.0,1.0
12,FL,Compact,31,...,5,0.8228222940229754,0.7791240198788596
12,FL,Compact,75,...,3,1.0,1.0
12,FL,Compact,57,...,12,0.3275158492280066,0.31550018948627157
12,FL,Compact,11,...,27,0.006934087105477116,0.008479336067414989
12,FL,Compact,29,...,3,1.0,1.0
12,FL,Compact,59,...,2,0.3734733453968162,0.35436028591907937
12,FL,Compact,121,...,3,1.0,1.0
12,FL,Compact,101,...,12,0.19479606060944726,0.16021178560649763
12,FL,Compact,97,...,9,1.0,1.0
12,FL,Compact,13,...,2,1.0,1.0
12,FL,Compact,99,...,22,0.2505669374882508,0.28834891962658976
12,FL,Compact,55,...,17,1.0,1.0
12,FL,Compact,71,...,17,0.06725764824428407,0.06160170778832962
12,FL,Compact,1,...,4,0.01192681728977129,0.018365809320221516
12,FL,Compact,61,...,8,1.0,1.0
12,FL,Compact,57,...,15,0.10583802335779513,0.12386018962716339
12,FL,Compact,95,...,8,0.02138690294251828,0.02600642569678436
12,FL,Compact,33,...,1,1.0,1.0
12,FL,Compact,107,...,6,1.0,1.0
12,FL,Compact,127,...,6,1.0,1.0
12,FL,Compact,59,...,1,0.6265266546031837,0.6456397140809206
12,FL,Compact,45,...,2,1.0,1.0
12,FL,Compact,89,...,4,1.0,1.0
12,FL,Compact,23,...,3,1.0,1.0
12,FL,Compact,103,...,12,0.22688600067956435,0.2632697237734324
12,FL,Compact,47,...,3,1.0,1.0
12,FL,Compact,109,...,4,1.0,1.0
12,FL,Compact,41,...,3,1.0,1.0
12,FL,Compact,99,...,21,0.5447865008587786,0.4953086235280045
12,FL,Compact,86,...,27,0.16480635504096142,0.15994519494204332
12,FL,Compact,27,...,17,1.0,1.0
12,FL,Compact,83,...,3,0.6925321081026656,0.6777947898807332
12,FL,Compact,123,...,2,1.0,1.0
12,FL,Compact,133,...,2,1.0,1.0
12,FL,Compact,131,...,1,1.0,1.0
12,FL,Compact,93,...,17,1.0,1.0
12,FL,Compact,91,...,1,1.0,1.0
12,FL,Compact,77,...,2,1.0,1.0
12,FL,Compact,71,...,19,0.9327423517557162,0.9383982922116706
12,FL,Compact,79,...,3,0.806570909607842,0.8138806403672056
12,FL,Compact,11,...,23,0.40081749896800056,0.41068759705835994
12,FL,Compact,119,...,15,1.0,1.0
12,FL,Compact,63,...,2,1.0,1.0
12,FL,Compact,11,...,24,3.4449464614822007e-05,2.8221729171933598e-05
12,FL,Compact,85,...,18,1.0,1.0
12,FL,Compact,95,...,10,0.6243717887072983,0.5769326478404596
12,FL,Compact,86,...,25,0.25420671826669194,0.317790414602315
12,FL,Compact,95,...,7,0.2145273525161121,0.24978715825064643
12,FL,Compact,21,...,27,0.6440176561444726,0.6216290393176246
12,FL,Compact,17,...,11,1.0,1.0
12,FL,Compact,31,...,4,0.17717770597702479,0.22087598012114026
12,FL,Compact,101,...,11,0.8052039393905529,0.839788214393502
12,FL,Compact,1,...,3,0.9880731827102287,0.9816341906797785
12,FL,Compact,87,...,27,1.0,1.0
12,FL,Compact,39,...,2,1.0,1.0
12,FL,Compact,21,...,19,0.3559823438555272,0.37837096068237525
12,FL,Compact,86,...,26,0.2563715570184939,0.2971465393809546
12,FL,Compact,86,...,23,1.506637634095085e-05,1.1821581834183271e-05
12,FL,Compact,95,...,9,0.13971395583407092,0.1472737682121099
12,FL,Compact,115,...,16,0.9833039602927015,0.9813012741185801
12,FL,Compact,103,...,13,0.7731139993204361,0.7367302762265678
12,FL,Compact,105,...,9,0.432583945259357,0.41879755353264986
12,FL,Compact,51,...,17,1.0,1.0
12,FL,Compact,83,...,15,0.30746789189733426,0.32220521011926706
12,FL,Compact,99,...,18,0.204646561652971,0.21634245684540465
12,FL,Compact,11,...,20,0.40018587846218084,0.3744194602948365
12,FL,Compact,35,...,6,1.0,1.0
12,FL,Compact,81,...,16,1.0,1.0
12,FL,Compact,117,...,7,1.0,1.0
12,FL,Compact,15,...,17,1.0,1.0
12,FL,Compact,65,...,2,1.0,1.0
12,FL,Compact,67,...,3,1.0,1.0
12,FL,Compact,3,...,4,1.0,1.0
12,FL,Compact,11,...,22,0.1920081079498048,0.20636876280996475
12,FL,Compact,7,...,4,1.0,1.0
12,FL,Compact,57,...,14,0.5666461274141994,0.5606396208865653
12,FL,Compact,53,...,11,1.0,1.0
12,FL,Compact,125,...,4,1.0,1.0
