stateFP,state,maptype,countyFP,county,district,demPercentage,repPercentage
06,CA,Compact,65,...,49,0.11037584372516113,0.09111887371931567
06,CA,Compact,27,...,16,1.0,1.0
06,CA,Compact,59,...,39,0.2498242354472127,0.1971541546614266
06,CA,Compact,37,...,37,0.06880676695738153,0.0764192845880236
06,CA,Compact,39,...,16,1.0,1.0
06,CA,Compact,21,...,5,1.0,1.0
06,CA,Compact,59,...,47,1.3823674288514347e-05,6.158860084549211e-06
06,CA,Compact,61,...,4,1.0,1.0
06,CA,Compact,67,...,5,2.5878307567334706e-06,0.0
06,CA,Compact,37,...,34,0.08111734613296696,0.045573815140285155
06,CA,Compact,13,...,11,0.6689068095604686,0.6655687540443259
06,CA,Compact,37,...,30,0.05572177385516488,0.06973306008088205
06,CA,Compact,43,...,16,1.0,1.0
06,CA,Compact,111,...,24,0.007920880931916471,0.015398086489368086
06,CA,Compact,37,...,32,0.08485075611107536,0.047916840438829954
06,CA,Compact,65,...,35,0.0268221589569175,0.0007300994319149538
06,CA,Compact,7,...,1,0.7840898269287815,0.8257471086360679
06,CA,Compact,1,...,13,0.4509408086693139,0.557168179899761
06,CA,Compact,85,...,17,1.3479693130396436e-05,0.0
06,CA,Compact,93,...,1,1.0,1.0
06,CA,Compact,37,...,25,0.05852488448660955,0.09437978436299915
06,CA,Compact,59,...,49,0.04261628365911011,0.12021593354249467
06,CA,Compact,71,...,16,0.018033188885727882,0.0326153091838486
06,CA,Compact,17,...,4,1.0,1.0
06,CA,Compact,107,...,16,0.07628838742089611,0.09252367296440235
06,CA,Compact,105,...,1,1.0,1.0
06,CA,Compact,33,...,5,1.0,1.0
06,CA,Compact,81,...,14,0.8879898916288412,0.6765175503137918
06,CA,Compact,11,...,5,1.0,1.0
06,CA,Compact,49,...,1,1.0,1.0
06,CA,Compact,47,...,10,0.800390177801987,0.8112287354019675
06,CA,Compact,1,...,18,3.8095418683251297e-06,0.0
06,CA,Compact,113,...,3,0.04846023697701434,0.027764791921904466
06,CA,Compact,65,...,41,0.34873973667022756,0.2903802823586922
06,CA,Compact,67,...,6,0.5053054437533329,0.4740529843737021
06,CA,Compact,73,...,50,0.18309845726945057,0.29608376980427203
06,CA,Compact,37,...,28,0.07499707796096658,0.06780012655214387
06,CA,Compact,59,...,45,0.24563052233138294,0.2229562434873938
06,CA,Compact,111,...,26,0.8543562239778584,0.8642762648957497
06,CA,Compact,85,...,19,0.404201966120889,0.2986148035044829
08,CO,Compact,97,...,2,1.0,1.0
08,CO,Compact,7,...,3,1.0,1.0
08,CO,Compact,69,...,4,1.0,1.0
08,CO,Compact,75,...,4,1.0,1.0
08,CO,Compact,99,...,3,1.0,1.0
08,CO,Compact,121,...,4,1.0,1.0
08,CO,Compact,109,...,3,1.0,1.0
08,CO,Compact,5,...,6,0.50203970749635,0.443712066339169
08,CO,Compact,79,...,3,1.0,1.0
08,CO,Compact,13,...,4,0.31077906053476556,0.33328025560825447
08,CO,Compact,73,...,3,1.0,1.0
08,CO,Compact,17,...,3,1.0,1.0
08,CO,Compact,43,...,3,1.0,1.0
08,CO,Compact,53,...,3,1.0,1.0
08,CO,Compact,59,...,7,0.5860018598815327,0.5692804004723389
