stateFP,state,maptype,countyFP,county,district,dem_CountySplitValue,rep_CountySplitValue
stateFP,state,Dem,6039,"Madera County, California",22,0.3102309840732062,0.5520672114781692
stateFP,state,Dem,28105,"Oktibbeha County, Mississippi",3,1.0,1.0
stateFP,state,Dem,47021,"Cheatham County, Tennessee",5,0.9890612625397659,0.988596493912597
stateFP,state,Dem,12057,"Hillsborough County, Florida",12,0.042160678433301596,0.05295921436652059
stateFP,state,Dem,48161,"Freestone County, Texas",17,1.0,1.0
stateFP,state,Dem,34031,"Passaic County, New Jersey",11,0.08921456161997773,0.18464564327044833
stateFP,state,Dem,51081,"Greensville County, Virginia",4,1.0,1.0
stateFP,state,Dem,27013,"Blue Earth County, Minnesota",1,1.0,1.0
stateFP,state,Dem,5027,"Columbia County, Arkansas",4,1.0,1.0
stateFP,state,Dem,48163,"Frio County, Texas",23,1.0,1.0
stateFP,state,Dem,54033,"Harrison County, West Virginia",2,0.5102878605295134,0.4891940294291222
stateFP,state,Dem,51750,"Radford city, Virginia",9,1.0,1.0
stateFP,state,Dem,42063,"Indiana County, Pennsylvania",5,1.0,1.0
stateFP,state,Dem,12061,"Indian River County, Florida",8,1.0,1.0
stateFP,state,Dem,1007,"Bibb County, Alabama",3,1.0,1.0
stateFP,state,Dem,28099,"Neshoba County, Mississippi",1,1.0,1.0
stateFP,state,Dem,23005,"Cumberland County, Maine",1,0.8930401214687103,0.8646326547288313
stateFP,state,Dem,39053,"Gallia County, Ohio",2,1.0,1.0
stateFP,state,Dem,13281,"Towns County, Georgia",9,1.0,1.0
stateFP,state,Dem,39047,"Fayette County, Ohio",10,1.0,1.0
stateFP,state,Dem,22007,"Assumption Parish, Louisiana",1,1.0,1.0
stateFP,state,Dem,32015,"Lander County, Nevada",4,1.0,1.0
stateFP,state,Dem,19133,"Monona County, Iowa",4,1.0,1.0
stateFP,state,Dem,28025,"Clay County, Mississippi",3,1.0,1.0
stateFP,state,Dem,53061,"Snohomish County, Washington",2,0.5166911913201323,0.5862250908617113
stateFP,state,Dem,55133,"Waukesha County, Wisconsin",5,0.2426691461519429,0.30675296940588204
stateFP,state,Dem,51595,"Emporia city, Virginia",4,1.0,1.0
stateFP,state,Dem,23007,"Franklin County, Maine",2,1.0,1.0
stateFP,state,Dem,53015,"Cowlitz County, Washington",10,0.14013024131728852,0.18538101753753555
stateFP,state,Dem,27115,"Pine County, Minnesota",8,1.0,1.0
stateFP,state,Dem,34013,"Essex County, New Jersey",9,0.1702722601927316,0.16986454072768048
stateFP,state,Dem,16075,"Payette County, Idaho",2,1.0,1.0
stateFP,state,Dem,51620,"Franklin city, Virginia",4,1.0,1.0
stateFP,state,Dem,53067,"Thurston County, Washington",10,0.9143125199986436,0.8534891908882235
stateFP,state,Dem,54013,"Calhoun County, West Virginia",1,1.0,1.0
stateFP,state,Dem,17123,"Marshall County, Illinois",18,1.0,1.0
stateFP,state,Dem,16029,"Caribou County, Idaho",2,1.0,1.0
stateFP,state,Dem,48041,"Brazos County, Texas",17,0.37719585181042553,0.5338907477114653
stateFP,state,Dem,22121,"West Baton Rouge Parish, Louisiana",5,1.0,1.0
stateFP,state,Dem,31129,"Nuckolls County, Nebraska",3,1.0,1.0
stateFP,state,Dem,36029,"Erie County, New York",26,0.5494344906429379,0.481795512895416
stateFP,state,Dem,53033,"King County, Washington",7,0.3808624666723672,0.2785221136734766
stateFP,state,Dem,1029,"Cleburne County, Alabama",3,0.882168284748013,0.8734500795584054
stateFP,state,Dem,20003,"Anderson County, Kansas",2,1.0,1.0
stateFP,state,Dem,22075,"Plaquemines Parish, Louisiana",1,1.0,1.0
stateFP,state,Dem,48281,"Lampasas County, Texas",17,1.0,1.0
stateFP,state,Dem,12107,"Putnam County, Florida",5,0.2794217118576137,0.21721289635014596
stateFP,state,Dem,42125,"Washington County, Pennsylvania",14,0.5532591813517432,0.5230733601769795
stateFP,state,Dem,36005,"Bronx County, New York",17,4.6188999550086125e-05,4.186391064549035e-05
stateFP,state,Dem,37067,"Forsyth County, North Carolina",5,0.015378211186706155,0.030691748315611774
stateFP,state,Dem,22029,"Concordia Parish, Louisiana",5,1.0,1.0
stateFP,state,Dem,32033,"White Pine County, Nevada",4,1.0,1.0
stateFP,state,Dem,54007,"Braxton County, West Virginia",3,0.4818196635494942,0.48152682409667097
stateFP,state,Dem,8013,"Boulder County, Colorado",7,0.00024805588406721034,9.459929950016171e-05
stateFP,state,Dem,36017,"Chenango County, New York",22,1.0,1.0
stateFP,state,Dem,18153,"Sullivan County, Indiana",4,1.0,1.0
stateFP,state,Dem,26163,"Wayne County, Michigan",13,0.29436374293044887,0.22820456561729152
stateFP,state,Dem,6077,"San Joaquin County, California",15,0.16229526881325362,0.14405331857152934
stateFP,state,Dem,26137,"Otsego County, Michigan",1,1.0,1.0
stateFP,state,Dem,28011,"Bolivar County, Mississippi",2,1.0,1.0
stateFP,state,Dem,24005,"Baltimore County, Maryland",4,0.08319684041850955,0.1316689645402066
stateFP,state,Dem,49025,"Kane County, Utah",3,1.0,1.0
stateFP,state,Dem,48275,"Knox County, Texas",19,1.0,1.0
stateFP,state,Dem,51107,"Loudoun County, Virginia",10,0.9213979226779052,0.697750630904364
stateFP,state,Dem,1035,"Conecuh County, Alabama",2,1.0,1.0
stateFP,state,Dem,31049,"Deuel County, Nebraska",3,1.0,1.0
stateFP,state,Dem,9005,"Litchfield County, Connecticut",5,0.5737620356442121,0.5854661870108823
stateFP,state,Dem,22081,"Red River Parish, Louisiana",4,1.0,1.0
stateFP,state,Dem,29091,"Howell County, Missouri",8,1.0,1.0
stateFP,state,Dem,53015,"Cowlitz County, Washington",3,0.8598697586827116,0.8146189824624643
stateFP,state,Dem,17111,"McHenry County, Illinois",14,0.3987441955218756,0.42814884551882226
stateFP,state,Dem,18073,"Jasper County, Indiana",1,1.0,1.0
stateFP,state,Dem,35039,"Rio Arriba County, New Mexico",3,1.0,1.0
stateFP,state,Dem,19099,"Jasper County, Iowa",2,0.7325617208607115,0.7288834234861509
stateFP,state,Dem,13081,"Crisp County, Georgia",8,1.0,1.0
stateFP,state,Dem,42029,"Chester County, Pennsylvania",6,0.3177094255742748,0.4073686290045653
stateFP,state,Dem,55001,"Adams County, Wisconsin",3,1.0,1.0
stateFP,state,Dem,13007,"Baker County, Georgia",2,1.0,1.0
stateFP,state,Dem,25009,"Essex County, Massachusetts",7,6.39776646491162e-05,7.23732157716112e-05
stateFP,state,Dem,49007,"Carbon County, Utah",3,1.0,1.0
stateFP,state,Dem,51079,"Greene County, Virginia",1,1.0,1.0
stateFP,state,Dem,51119,"Middlesex County, Virginia",1,1.0,1.0
stateFP,state,Dem,21137,"Lincoln County, Kentucky",2,1.0,1.0
stateFP,state,Dem,17089,"Kane County, Illinois",8,0.3129706925499598,0.2892734356506313
stateFP,state,Dem,12071,"Lee County, Florida",16,0.11712198300272929,0.061365646950343244
stateFP,state,Dem,5049,"Fulton County, Arkansas",1,1.0,1.0
stateFP,state,Dem,26037,"Clinton County, Michigan",6,0.09906903375064605,0.12806924750591206
stateFP,state,Dem,51131,"Northampton County, Virginia",2,1.0,1.0
stateFP,state,Dem,45011,"Barnwell County, South Carolina",1,1.0,1.0
stateFP,state,Dem,27063,"Jackson County, Minnesota",7,1.0,1.0
stateFP,state,Dem,37129,"New Hanover County, North Carolina",7,0.3666271106212227,0.2615350684716399
stateFP,state,Dem,37025,"Cabarrus County, North Carolina",12,0.2569161972919467,0.2087892980721889
stateFP,state,Dem,12041,"Gilchrist County, Florida",3,1.0,1.0
stateFP,state,Dem,41005,"Clackamas County, Oregon",3,0.32484874399689806,0.2549877628165777
stateFP,state,Dem,8025,"Crowley County, Colorado",5,1.0,1.0
stateFP,state,Dem,19019,"Buchanan County, Iowa",2,1.0,1.0
stateFP,state,Dem,42003,"Allegheny County, Pennsylvania",18,1.696316520854729e-05,1.6369871404916583e-05
stateFP,state,Dem,39093,"Lorain County, Ohio",7,0.19125728603033465,0.2008770452348829
stateFP,state,Dem,20093,"Kearny County, Kansas",1,1.0,1.0
stateFP,state,Dem,55059,"Kenosha County, Wisconsin",2,1.0,1.0
stateFP,state,Dem,12086,"Miami-Dade County, Florida",23,0.023475717422937012,0.03209117092628781
stateFP,state,Dem,26161,"Washtenaw County, Michigan",12,3.5159056059361065e-05,7.131830960819124e-05
stateFP,state,Dem,21117,"Kenton County, Kentucky",4,0.5124949951440837,0.5687838342478426
stateFP,state,Dem,48143,"Erath County, Texas",17,0.21588719038260853,0.23262121084800808
stateFP,state,Dem,21057,"Cumberland County, Kentucky",2,1.0,1.0
stateFP,state,Dem,26043,"Dickinson County, Michigan",1,1.0,1.0
stateFP,state,Dem,37037,"Chatham County, North Carolina",2,0.9632358676734198,0.9560960214134389
stateFP,state,Dem,13161,"Jeff Davis County, Georgia",1,1.0,1.0
stateFP,state,Dem,29067,"Douglas County, Missouri",8,1.0,1.0
stateFP,state,Dem,49051,"Wasatch County, Utah",3,1.0,1.0
stateFP,state,Dem,29095,"Jackson County, Missouri",5,1.0,1.0
stateFP,state,Dem,39035,"Cuyahoga County, Ohio",11,0.4426289636555043,0.284198391905258
stateFP,state,Dem,21097,"Harrison County, Kentucky",4,0.5239485979587042,0.5350814983759691
stateFP,state,Dem,45091,"York County, South Carolina",5,0.33665153757111277,0.2319825699985175
stateFP,state,Dem,17031,"Cook County, Illinois",8,0.08673771185094731,0.09018194677624686
stateFP,state,Dem,6059,"Orange County, California",38,0.04525665597870042,0.03409642387294364
stateFP,state,Dem,48377,"Presidio County, Texas",23,1.0,1.0
stateFP,state,Dem,12021,"Collier County, Florida",20,0.3208132852684647,0.19708591551838475
stateFP,state,Dem,39161,"Van Wert County, Ohio",4,0.1422622282837575,0.15603445709275998
stateFP,state,Dem,29061,"Daviess County, Missouri",6,1.0,1.0
stateFP,state,Dem,48295,"Lipscomb County, Texas",13,1.0,1.0
stateFP,state,Dem,5139,"Union County, Arkansas",4,1.0,1.0
stateFP,state,Dem,39041,"Delaware County, Ohio",15,0.16168865116330364,0.2440140687250765
stateFP,state,Dem,29073,"Gasconade County, Missouri",3,1.0,1.0
stateFP,state,Dem,13261,"Sumter County, Georgia",2,1.0,1.0
stateFP,state,Dem,26139,"Ottawa County, Michigan",2,0.8967843669840496,0.8611268134307468
stateFP,state,Dem,20143,"Ottawa County, Kansas",1,1.0,1.0
stateFP,state,Dem,36107,"Tioga County, New York",19,0.07039265941128599,0.07199857569948502
stateFP,state,Dem,51011,"Appomattox County, Virginia",5,1.0,1.0
stateFP,state,Dem,13235,"Pulaski County, Georgia",8,1.0,1.0
stateFP,state,Dem,18119,"Owen County, Indiana",4,1.0,1.0
stateFP,state,Dem,18157,"Tippecanoe County, Indiana",2,1.0,1.0
stateFP,state,Dem,13309,"Wheeler County, Georgia",8,1.0,1.0
stateFP,state,Dem,12055,"Highlands County, Florida",17,1.0,1.0
stateFP,state,Dem,19183,"Washington County, Iowa",3,1.0,1.0
stateFP,state,Dem,53037,"Kittitas County, Washington",4,1.0,1.0
stateFP,state,Dem,55109,"St. Croix County, Wisconsin",7,1.0,1.0
stateFP,state,Dem,47037,"Davidson County, Tennessee",5,0.8942276148457178,0.9148873957379645
stateFP,state,Dem,19121,"Madison County, Iowa",3,1.0,1.0
stateFP,state,Dem,19195,"Worth County, Iowa",4,1.0,1.0
stateFP,state,Dem,33013,"Merrimack County, New Hampshire",1,0.44567532949879074,0.48457393443100755
stateFP,state,Dem,36061,"New York County, New York",14,0.00023140218524156814,0.0003211954075706298
stateFP,state,Dem,29055,"Crawford County, Missouri",3,0.2817013057132734,0.2669292082709666
stateFP,state,Dem,26093,"Livingston County, Michigan",10,0.1826448631597093,0.19012000892288622
stateFP,state,Dem,17099,"LaSalle County, Illinois",16,1.0,1.0
stateFP,state,Dem,36073,"Orleans County, New York",27,1.0,1.0
stateFP,state,Dem,13009,"Baldwin County, Georgia",12,1.0,1.0
stateFP,state,Dem,8109,"Saguache County, Colorado",3,1.0,1.0
stateFP,state,Dem,48391,"Refugio County, Texas",27,1.0,1.0
stateFP,state,Dem,53031,"Jefferson County, Washington",6,1.0,1.0
stateFP,state,Dem,21019,"Boyd County, Kentucky",5,1.0,1.0
stateFP,state,Dem,16017,"Bonner County, Idaho",1,1.0,1.0
stateFP,state,Dem,26037,"Clinton County, Michigan",8,0.9009309662493541,0.871930752494088
stateFP,state,Dem,31093,"Howard County, Nebraska",3,1.0,1.0
stateFP,state,Dem,13155,"Irwin County, Georgia",8,1.0,1.0
stateFP,state,Dem,45063,"Lexington County, South Carolina",5,0.17409063988249399,0.12112268612463649
stateFP,state,Dem,31101,"Keith County, Nebraska",3,1.0,1.0
stateFP,state,Dem,12083,"Marion County, Florida",3,0.05599636067131675,0.06769756269844629
stateFP,state,Dem,13217,"Newton County, Georgia",10,0.19380016166024816,0.308383347728654
stateFP,state,Dem,28063,"Jefferson County, Mississippi",3,1.0,1.0
stateFP,state,Dem,31029,"Chase County, Nebraska",3,1.0,1.0
stateFP,state,Dem,48025,"Bee County, Texas",28,1.0,1.0
stateFP,state,Dem,12037,"Franklin County, Florida",3,1.0,1.0
stateFP,state,Dem,48273,"Kleberg County, Texas",34,1.0,1.0
stateFP,state,Dem,29169,"Pulaski County, Missouri",8,1.0,1.0
stateFP,state,Dem,1017,"Chambers County, Alabama",3,1.0,1.0
stateFP,state,Dem,28075,"Lauderdale County, Mississippi",4,0.32058475319084534,0.4064415664949655
stateFP,state,Dem,20201,"Washington County, Kansas",1,1.0,1.0
stateFP,state,Dem,22091,"St. Helena Parish, Louisiana",5,1.0,1.0
stateFP,state,Dem,51135,"Nottoway County, Virginia",4,1.0,1.0
stateFP,state,Dem,55081,"Monroe County, Wisconsin",3,1.0,1.0
stateFP,state,Dem,6003,"Alpine County, California",4,1.0,1.0
stateFP,state,Dem,34023,"Middlesex County, New Jersey",7,0.0006051671355373193,0.000778216398572043
stateFP,state,Dem,1057,"Fayette County, Alabama",4,1.0,1.0
stateFP,state,Dem,51073,"Gloucester County, Virginia",1,1.0,1.0
stateFP,state,Dem,22045,"Iberia Parish, Louisiana",1,1.0,1.0
stateFP,state,Dem,48201,"Harris County, Texas",36,0.014802392756780459,0.04222445952351685
stateFP,state,Dem,39161,"Van Wert County, Ohio",5,0.8577377717162424,0.84396554290724
stateFP,state,Dem,34023,"Middlesex County, New Jersey",8,0.0639155729448175,0.10598322220145459
stateFP,state,Dem,51061,"Fauquier County, Virginia",6,0.22512810777809,0.2761349936657227
stateFP,state,Dem,32003,"Clark County, Nevada",4,0.14752272908350636,0.259388422414544
stateFP,state,Dem,29203,"Shannon County, Missouri",8,1.0,1.0
stateFP,state,Dem,36061,"New York County, New York",7,0.13735803209121186,0.05484012411314342
stateFP,state,Dem,29055,"Crawford County, Missouri",8,0.7182986942867265,0.7330707917290333
stateFP,state,Dem,39085,"Lake County, Ohio",14,1.0,1.0
stateFP,state,Dem,13029,"Bryan County, Georgia",12,0.31984077444841574,0.3314297614474449
stateFP,state,Dem,34001,"Atlantic County, New Jersey",1,0.0617133917929982,0.12023281537568715
stateFP,state,Dem,42011,"Berks County, Pennsylvania",6,0.13539009680543143,0.17358047434676957
stateFP,state,Dem,24033,"Prince George's County, Maryland",5,0.23384092439775814,0.3561824380789104
stateFP,state,Dem,35027,"Lincoln County, New Mexico",2,1.0,1.0
stateFP,state,Dem,36079,"Putnam County, New York",18,0.0891768172794885,0.10834772941966322
stateFP,state,Dem,5087,"Madison County, Arkansas",3,1.0,1.0
stateFP,state,Dem,5149,"Yell County, Arkansas",4,1.0,1.0
stateFP,state,Dem,18069,"Huntington County, Indiana",3,1.0,1.0
stateFP,state,Dem,42061,"Huntingdon County, Pennsylvania",10,0.008062375089100968,0.008730261621427692
stateFP,state,Dem,17043,"DuPage County, Illinois",11,0.1852278192352715,0.11278975466466606
stateFP,state,Dem,45063,"Lexington County, South Carolina",2,0.7838617642930703,0.8518819993757314
stateFP,state,Dem,47047,"Fayette County, Tennessee",9,1.0,1.0
stateFP,state,Dem,41015,"Curry County, Oregon",4,1.0,1.0
stateFP,state,Dem,40103,"Noble County, Oklahoma",3,1.0,1.0
stateFP,state,Dem,34041,"Warren County, New Jersey",11,1.0,1.0
stateFP,state,Dem,5099,"Nevada County, Arkansas",4,1.0,1.0
stateFP,state,Dem,24015,"Cecil County, Maryland",2,1.0,1.0
stateFP,state,Dem,8075,"Logan County, Colorado",5,1.0,1.0
stateFP,state,Dem,26149,"St. Joseph County, Michigan",6,1.0,1.0
stateFP,state,Dem,21141,"Logan County, Kentucky",1,1.0,1.0
stateFP,state,Dem,19041,"Clay County, Iowa",4,1.0,1.0
stateFP,state,Dem,6013,"Contra Costa County, California",11,0.6791057954348128,0.7088987202911946
stateFP,state,Dem,26143,"Roscommon County, Michigan",4,1.0,1.0
stateFP,state,Dem,18173,"Warrick County, Indiana",8,1.0,1.0
stateFP,state,Dem,39165,"Warren County, Ohio",2,0.13477434028458088,0.19004303153814386
stateFP,state,Dem,17047,"Edwards County, Illinois",15,1.0,1.0
stateFP,state,Dem,41055,"Sherman County, Oregon",2,1.0,1.0
stateFP,state,Dem,4021,"Pinal County, Arizona",1,0.46601042241793683,0.45815260872336183
stateFP,state,Dem,12099,"Palm Beach County, Florida",22,0.11150428453962563,0.1364555061409141
stateFP,state,Dem,37047,"Columbus County, North Carolina",7,1.0,1.0
stateFP,state,Dem,51165,"Rockingham County, Virginia",6,1.0,1.0
stateFP,state,Dem,29213,"Taney County, Missouri",7,1.0,1.0
stateFP,state,Dem,28137,"Tate County, Mississippi",2,1.0,1.0
stateFP,state,Dem,6019,"Fresno County, California",23,0.03229239495006754,0.06086685031656107
stateFP,state,Dem,29163,"Pike County, Missouri",3,1.0,1.0
stateFP,state,Dem,13239,"Quitman County, Georgia",2,1.0,1.0
stateFP,state,Dem,55035,"Eau Claire County, Wisconsin",7,1.0,1.0
stateFP,state,Dem,42095,"Northampton County, Pennsylvania",6,0.05332202910298282,0.06755382057934145
stateFP,state,Dem,54097,"Upshur County, West Virginia",3,1.0,1.0
stateFP,state,Dem,41033,"Josephine County, Oregon",4,0.22522991533833642,0.264851307101395
stateFP,state,Dem,21061,"Edmonson County, Kentucky",1,1.0,1.0
stateFP,state,Dem,36037,"Genesee County, New York",23,0.15613054700238976,0.1793487429414868
stateFP,state,Dem,29031,"Cape Girardeau County, Missouri",8,1.0,1.0
stateFP,state,Dem,20063,"Gove County, Kansas",1,1.0,1.0
stateFP,state,Dem,37179,"Union County, North Carolina",9,1.0,1.0
stateFP,state,Dem,21073,"Franklin County, Kentucky",6,0.822173460723318,0.7739037380173488
stateFP,state,Dem,1101,"Montgomery County, Alabama",3,0.44302162744648843,0.5330355112846212
stateFP,state,Dem,26121,"Muskegon County, Michigan",2,0.03844401659003776,0.05091861245594505
stateFP,state,Dem,48085,"Collin County, Texas",3,0.61903364321513,0.5413535798085211
stateFP,state,Dem,5025,"Cleveland County, Arkansas",4,1.0,1.0
stateFP,state,Dem,48317,"Martin County, Texas",11,1.0,1.0
stateFP,state,Dem,26013,"Baraga County, Michigan",1,1.0,1.0
stateFP,state,Dem,54091,"Taylor County, West Virginia",1,1.0,1.0
stateFP,state,Dem,4027,"Yuma County, Arizona",4,0.2877881034364849,0.35043046027375896
stateFP,state,Dem,5081,"Little River County, Arkansas",4,1.0,1.0
stateFP,state,Dem,12111,"St. Lucie County, Florida",18,0.760714174715935,0.7755463544904032
stateFP,state,Dem,19165,"Shelby County, Iowa",3,1.0,1.0
stateFP,state,Dem,36031,"Essex County, New York",21,1.0,1.0
stateFP,state,Dem,26025,"Calhoun County, Michigan",6,0.4254713673987658,0.5740508637448357
stateFP,state,Dem,37019,"Brunswick County, North Carolina",3,0.8653171533189606,0.9411792756332554
stateFP,state,Dem,39133,"Portage County, Ohio",13,0.5480145317454838,0.48971917660157105
stateFP,state,Dem,27051,"Grant County, Minnesota",7,1.0,1.0
stateFP,state,Dem,45087,"Union County, South Carolina",5,0.4195079286108975,0.36696614142817624
stateFP,state,Dem,54057,"Mineral County, West Virginia",2,0.24472614116445274,0.26327199111308675
stateFP,state,Dem,32013,"Humboldt County, Nevada",4,1.0,1.0
stateFP,state,Dem,36061,"New York County, New York",12,0.45579884269904913,0.5959326396959319
stateFP,state,Dem,16061,"Lewis County, Idaho",1,1.0,1.0
stateFP,state,Dem,18133,"Putnam County, Indiana",4,1.0,1.0
stateFP,state,Dem,42089,"Monroe County, Pennsylvania",17,0.7378566405184382,0.6634955428632016
stateFP,state,Dem,48227,"Howard County, Texas",11,1.0,1.0
stateFP,state,Dem,31007,"Banner County, Nebraska",3,1.0,1.0
stateFP,state,Dem,48005,"Angelina County, Texas",1,1.0,1.0
stateFP,state,Dem,37121,"Mitchell County, North Carolina",11,1.0,1.0
stateFP,state,Dem,55043,"Grant County, Wisconsin",3,1.0,1.0
stateFP,state,Dem,19171,"Tama County, Iowa",2,0.677992699913013,0.6548100254302549
stateFP,state,Dem,13051,"Chatham County, Georgia",1,0.26192073060693016,0.453710193408807
stateFP,state,Dem,13251,"Screven County, Georgia",12,1.0,1.0
stateFP,state,Dem,6073,"San Diego County, California",49,0.21156628112345402,0.2609641733226893
stateFP,state,Dem,34039,"Union County, New Jersey",10,0.36947472946250043,0.26867582650322885
stateFP,state,Dem,6037,"Los Angeles County, California",27,0.11778207327827338,0.012946653027984275
stateFP,state,Dem,54011,"Cabell County, West Virginia",2,0.7579437412154894,0.6737751648595315
stateFP,state,Dem,22061,"Lincoln Parish, Louisiana",4,1.0,1.0
stateFP,state,Dem,35049,"Santa Fe County, New Mexico",3,1.0,1.0
stateFP,state,Dem,21197,"Powell County, Kentucky",5,1.0,1.0
stateFP,state,Dem,51063,"Floyd County, Virginia",9,1.0,1.0
stateFP,state,Dem,36049,"Lewis County, New York",21,0.4914151792032867,0.4931786913267419
stateFP,state,Dem,5109,"Pike County, Arkansas",4,1.0,1.0
stateFP,state,Dem,12007,"Bradford County, Florida",5,0.6998670528960107,0.6900983515662495
stateFP,state,Dem,28163,"Yazoo County, Mississippi",2,1.0,1.0
stateFP,state,Dem,47045,"Dyer County, Tennessee",8,1.0,1.0
stateFP,state,Dem,53007,"Chelan County, Washington",4,1.0,1.0
stateFP,state,Dem,36055,"Monroe County, New York",27,0.025117229139940064,0.041098481748131944
stateFP,state,Dem,40125,"Pottawatomie County, Oklahoma",4,0.2924770549569372,0.3058509754727449
stateFP,state,Dem,19077,"Guthrie County, Iowa",3,1.0,1.0
stateFP,state,Dem,54017,"Doddridge County, West Virginia",1,1.0,1.0
stateFP,state,Dem,39079,"Jackson County, Ohio",2,1.0,1.0
stateFP,state,Dem,48151,"Fisher County, Texas",19,0.6691919876872027,0.6376089909918817
stateFP,state,Dem,8097,"Pitkin County, Colorado",2,1.0,1.0
stateFP,state,Dem,12059,"Holmes County, Florida",1,0.614023274605872,0.6416492089113742
stateFP,state,Dem,27135,"Roseau County, Minnesota",7,0.7266138263674374,0.759567056783105
stateFP,state,Dem,29009,"Barry County, Missouri",7,1.0,1.0
stateFP,state,Dem,39151,"Stark County, Ohio",16,0.5965931232624211,0.5910725997927091
stateFP,state,Dem,25017,"Middlesex County, Massachusetts",6,9.03238790255875e-05,0.000190416534916426
stateFP,state,Dem,13181,"Lincoln County, Georgia",10,1.0,1.0
stateFP,state,Dem,29185,"St. Clair County, Missouri",4,1.0,1.0
stateFP,state,Dem,28051,"Holmes County, Mississippi",2,1.0,1.0
stateFP,state,Dem,39045,"Fairfield County, Ohio",15,0.618646560731526,0.7419433831901262
stateFP,state,Dem,5029,"Conway County, Arkansas",1,0.9067525051240238,0.8977835709544071
stateFP,state,Dem,47151,"Scott County, Tennessee",4,1.0,1.0
stateFP,state,Dem,48051,"Burleson County, Texas",10,0.36799767661902333,0.41163879050951163
stateFP,state,Dem,39169,"Wayne County, Ohio",15,1.0,1.0
stateFP,state,Dem,6001,"Alameda County, California",17,0.3028360719527437,0.0623162344846582
stateFP,state,Dem,24031,"Montgomery County, Maryland",1,0.017638366213721522,0.012567876218720265
stateFP,state,Dem,48209,"Hays County, Texas",35,0.08541481705123065,0.05582101440383606
stateFP,state,Dem,12053,"Hernando County, Florida",15,0.3008227760437577,0.2753502833839131
stateFP,state,Dem,8005,"Arapahoe County, Colorado",5,0.005224980997827044,0.012975187261513475
stateFP,state,Dem,12001,"Alachua County, Florida",5,0.10598011249781195,0.16435331316743704
stateFP,state,Dem,40005,"Atoka County, Oklahoma",2,1.0,1.0
stateFP,state,Dem,37035,"Catawba County, North Carolina",9,0.30958434306140215,0.3194405947585547
stateFP,state,Dem,13175,"Laurens County, Georgia",8,1.0,1.0
stateFP,state,Dem,31115,"Loup County, Nebraska",3,1.0,1.0
stateFP,state,Dem,53025,"Grant County, Washington",4,1.0,1.0
stateFP,state,Dem,17121,"Marion County, Illinois",15,1.0,1.0
stateFP,state,Dem,48079,"Cochran County, Texas",19,1.0,1.0
stateFP,state,Dem,20171,"Scott County, Kansas",1,1.0,1.0
stateFP,state,Dem,42071,"Lancaster County, Pennsylvania",15,0.4130236029537686,0.44826452993096716
stateFP,state,Dem,32510,"Carson City, Nevada",4,0.9090393317937366,0.8825467270276363
stateFP,state,Dem,26081,"Kent County, Michigan",2,0.4264003728076462,0.607515504184836
stateFP,state,Dem,21151,"Madison County, Kentucky",6,0.345449760121138,0.2946022471941741
stateFP,state,Dem,47109,"McNairy County, Tennessee",7,1.0,1.0
stateFP,state,Dem,41037,"Lake County, Oregon",2,1.0,1.0
stateFP,state,Dem,5043,"Drew County, Arkansas",4,1.0,1.0
stateFP,state,Dem,37189,"Watauga County, North Carolina",11,1.0,1.0
stateFP,state,Dem,48157,"Fort Bend County, Texas",9,0.8414012030008143,0.5983828733247769
stateFP,state,Dem,55073,"Marathon County, Wisconsin",7,0.03153292667510401,0.05032310009149834
stateFP,state,Dem,19091,"Humboldt County, Iowa",4,1.0,1.0
stateFP,state,Dem,45009,"Bamberg County, South Carolina",1,1.0,1.0
stateFP,state,Dem,17115,"Macon County, Illinois",13,0.5281226564906618,0.4330234298742545
stateFP,state,Dem,34017,"Hudson County, New Jersey",5,0.0001434537872352402,0.00013723470487041122
stateFP,state,Dem,21077,"Gallatin County, Kentucky",4,1.0,1.0
stateFP,state,Dem,13217,"Newton County, Georgia",4,0.8061998383397518,0.6916166522713457
stateFP,state,Dem,18007,"Benton County, Indiana",1,1.0,1.0
stateFP,state,Dem,20079,"Harvey County, Kansas",4,1.0,1.0
stateFP,state,Dem,40091,"McIntosh County, Oklahoma",2,1.0,1.0
stateFP,state,Dem,32011,"Eureka County, Nevada",4,1.0,1.0
stateFP,state,Dem,31035,"Clay County, Nebraska",3,1.0,1.0
stateFP,state,Dem,55079,"Milwaukee County, Wisconsin",1,0.6208695191494897,0.766690665211303
stateFP,state,Dem,24003,"Anne Arundel County, Maryland",5,0.2842079314128083,0.36072802836471196
stateFP,state,Dem,1117,"Shelby County, Alabama",6,1.0,1.0
stateFP,state,Dem,13011,"Banks County, Georgia",9,1.0,1.0
stateFP,state,Dem,47003,"Bedford County, Tennessee",7,1.0,1.0
stateFP,state,Dem,48151,"Fisher County, Texas",11,0.33080801231279733,0.3623910090081183
stateFP,state,Dem,9003,"Hartford County, Connecticut",2,0.0489856075535879,0.07496166477155847
stateFP,state,Dem,18155,"Switzerland County, Indiana",9,1.0,1.0
stateFP,state,Dem,37081,"Guilford County, North Carolina",6,0.6660209158495213,0.4966069448074223
stateFP,state,Dem,27055,"Houston County, Minnesota",1,1.0,1.0
stateFP,state,Dem,1129,"Washington County, Alabama",2,1.0,1.0
stateFP,state,Dem,48027,"Bell County, Texas",10,0.8618422847743704,0.7088043112085846
stateFP,state,Dem,26041,"Delta County, Michigan",1,1.0,1.0
