State,ElectionDate,MapType,District,DemocratVote,RepublicanVote,Winner
MI,2016,algorithmic-compact,10,118291.97270728089,210769.14630525565,Republican
MI,2016,algorithmic-compact,11,192122.43468144152,142554.84291187784,Democrat
MI,2016,algorithmic-compact,12,197928.76697213974,106019.45325621426,Democrat
MI,2016,algorithmic-compact,13,215852.02459641264,80907.59336895602,Democrat
MI,2016,algorithmic-compact,14,245852.40987024532,97989.84719135836,Democrat
MI,2016,current,1,133350.2484857793,211003.10283732507,Republican
MI,2016,current,2,139178.49746930707,197253.28233872642,Republican
MI,2016,current,3,141539.55655476352,179098.64915439606,Republican
MI,2016,current,4,114325.50120279334,188128.6412338099,Republican
MI,2016,current,5,161506.57372617922,153885.64001022337,Democrat
MI,2016,current,6,141981.10598354638,169565.59315557685,Republican
MI,2016,current,7,128571.73773480102,180176.92137143813,Republican
MI,2016,current,8,175852.3909597201,176405.66152240618,Republican
MI,2016,current,9,161019.7790555897,185451.6253424357,Republican
MI,2016,current,10,118291.97270728089,210769.14630525565,Republican
MI,2016,current,11,192122.43468144152,142554.84291187784,Democrat
MI,2016,current,12,197928.76697213974,106019.45325621426,Democrat
MI,2016,current,13,215852.02459641264,80907.59336895602,Democrat
MI,2016,current,14,245852.40987024532,97989.84719135836,Democrat
MN,2016,Compact,1,131708.6844429698,185306.79967238283,Republican
MN,2016,Compact,2,167088.61534394187,174397.96438093018,Republican
MN,2016,Compact,3,228335.92293625895,129495.81763636935,Democrat
MN,2016,Compact,4,223969.22389186724,110431.91258492004,Democrat
MN,2016,Compact,5,244252.86243260515,109628.67327444098,Democrat
MN,2016,Compact,6,123547.01147375564,215893.6408075837,Republican
MN,2016,Compact,7,107857.2789942233,207772.26172096533,Republican
MN,2016,Compact,8,139916.40048437825,189963.9299224076,Republican
MN,2016,Competitive,1,135439.0793083489,179133.8973899473,Republican
MN,2016,Competitive,2,189504.5439550188,163251.06716974796,Democrat
MN,2016,Competitive,3,187688.2958668441,161857.05124381915,Democrat
MN,2016,Competitive,4,172478.60771900258,163445.47820598213,Democrat
MN,2016,Competitive,5,253544.7115443165,90144.69598128292,Democrat
MN,2016,Competitive,6,180392.73961397857,168248.20871826343,Democrat
MN,2016,Competitive,7,107512.21217524688,206293.70867952076,Republican
MN,2016,Competitive,8,140115.80981724383,190516.89261143655,Republican
MN,2016,Dem,1,136135.07892027072,178834.89690957556,Republican
MN,2016,Dem,2,209218.4547233821,142749.49187950464,Democrat
MN,2016,Dem,3,175066.02736162595,162276.51605850508,Democrat
MN,2016,Dem,4,176344.92111714513,154075.55976871066,Democrat
MN,2016,Dem,5,230009.24533549236,130192.21196253631,Democrat
MN,2016,Dem,6,195482.57507439554,154088.12070507355,Democrat
MN,2016,Dem,7,105311.906629119,211919.84745901971,Republican
MN,2016,Dem,8,139107.7908385693,188754.3552570746,Republican
MN,2016,GOP,1,131708.39821306005,185306.28048909083,Republican
MN,2016,GOP,2,162310.2699047373,183011.3547993075,Republican
MN,2016,GOP,3,179469.72879785282,164209.5236168513,Democrat
MN,2016,GOP,4,239333.2980144807,100441.91320380996,Democrat
MN,2016,GOP,5,248494.84915269434,108729.45962213546,Democrat
MN,2016,GOP,6,157439.890625896,182724.0676730886,Republican
MN,2016,GOP,7,111107.10249358998,202547.89095529847,Republican
MN,2016,GOP,8,136812.4627976889,195920.50964041796,Republican
MN,2016,MajMin,1,131427.33780260044,184738.6203302464,Republican
MN,2016,MajMin,2,167597.3189297887,175226.3615486197,Republican
MN,2016,MajMin,3,222537.18769170306,123067.30275579318,Democrat
MN,2016,MajMin,4,191725.15772967174,146038.72360346036,Democrat
MN,2016,MajMin,5,282068.4803011331,80190.32364282466,Democrat
MN,2016,MajMin,6,123546.83806650143,215893.47647568295,Republican
MN,2016,MajMin,7,107857.27899422351,207772.26172096576,Republican
MN,2016,MajMin,8,139916.40048437804,189963.92992240717,Republican
MN,2016,Proportional,1,131427.05157269043,184738.10114695397,Republican
MN,2016,Proportional,2,181568.41661863658,170330.49857541654,Democrat
MN,2016,Proportional,3,227123.67961645444,125458.25472422242,Democrat
MN,2016,Proportional,4,214296.9979690469,112710.98306697697,Democrat
MN,2016,Proportional,5,242330.2127822045,116955.0519392554,Democrat
MN,2016,Proportional,6,122155.96196236552,214961.91890380118,Republican
MN,2016,Proportional,7,107857.27899422329,207772.2617209653,Republican
MN,2016,Proportional,8,139916.40048437857,189963.92992240837,Republican
MN,2016,algorithmic-compact,1,133455.54887105082,180407.86986426747,Republican
MN,2016,algorithmic-compact,2,169798.21775449615,178003.56706827373,Republican
MN,2016,algorithmic-compact,3,227961.65689568527,129922.57590265747,Democrat
MN,2016,algorithmic-compact,4,222138.60637265677,111810.18312085628,Democrat
MN,2016,algorithmic-compact,5,244401.3874812304,111157.71810792525,Democrat
MN,2016,algorithmic-compact,6,124212.23497682171,209314.50249866123,Republican
MN,2016,algorithmic-compact,7,105605.40676409412,207829.49959782383,Republican
MN,2016,algorithmic-compact,8,139102.94088396468,194445.08383953478,Republican
MN,2016,current,1,133455.54887105082,180407.86986426747,Republican
MN,2016,current,2,169798.21775449615,178003.56706827373,Republican
MN,2016,current,3,227961.65689568527,129922.57590265747,Democrat
MN,2016,current,4,222138.60637265677,111810.18312085628,Democrat
MN,2016,current,5,244401.3874812304,111157.71810792525,Democrat
MN,2016,current,6,124212.23497682171,209314.50249866123,Republican
MN,2016,current,7,105605.40676409412,207829.49959782383,Republican
MN,2016,current,8,139102.94088396468,194445.08383953478,Republican
MO,2016,Compact,1,220691.42592776753,123024.05339491367,Democrat
MO,2016,Compact,2,195767.17104076163,156475.0454568867,Democrat
MO,2016,Compact,3,103143.3978108441,241588.0653919171,Republican
MO,2016,Compact,4,106993.58939376402,225863.95336031826,Republican
MO,2016,Compact,5,180084.23661992452,133117.04697197158,Democrat
MO,2016,Compact,6,103117.76338007547,221847.95302802842,Republican
MO,2016,Compact,7,83355.5683886929,239597.14708576215,Republican
MO,2016,Compact,8,61735.84743816979,244239.73531020212,Republican
MO,2016,Competitive,1,191198.57382899732,188299.8113721137,Democrat
MO,2016,Competitive,2,179841.31513195747,140777.115364266,Democrat
MO,2016,Competitive,3,170495.35308341734,178345.43043860188,Republican
MO,2016,Competitive,4,145155.12269055314,182617.8230938149,Republican
MO,2016,Competitive,5,155178.00664450752,163291.3811787564,Republican
MO,2016,Competitive,6,80206.85173610746,240093.58523745937,Republican
MO,2016,Competitive,7,62679.58179217013,253754.23321644476,Republican
MO,2016,Competitive,8,70134.1950922898,238573.62009854277,Republican
MO,2016,Dem,1,215015.92404985358,158959.49457007152,Democrat
MO,2016,Dem,2,193938.61513195952,129091.86650465535,Democrat
MO,2016,Dem,3,110647.45559756042,233035.8031689912,Republican
MO,2016,Dem,4,106993.58939376402,225863.95336031826,Republican
MO,2016,Dem,5,180084.23661992452,133117.04697197158,Democrat
MO,2016,Dem,6,103117.76338007547,221847.95302802842,Republican
MO,2016,Dem,7,83355.5683886929,239597.14708576215,Republican
MO,2016,Dem,8,61735.847438169636,244239.7353102015,Republican
MO,2016,GOP,1,238771.72726351154,92919.6626017217,Democrat
MO,2016,GOP,2,178327.85120229115,187626.56077552208,Republican
MO,2016,GOP,3,102502.41631357085,240540.94086647444,Republican
MO,2016,GOP,4,133250.90153817675,186462.220127674,Republican
MO,2016,GOP,5,151311.97321720654,175068.96237635784,Republican
MO,2016,GOP,6,105749.36021882793,216848.95841692926,Republican
MO,2016,GOP,7,83442.24287749687,243173.9692915189,Republican
MO,2016,GOP,8,61532.527368918505,243111.72554380176,Republican
MO,2016,MajMin,1,241270.4056744084,92898.47099927228,Democrat
MO,2016,MajMin,2,174332.46322013374,184942.66613148813,Republican
MO,2016,MajMin,3,104344.26916765829,252287.4436980467,Republican
MO,2016,MajMin,4,99518.91967155435,221386.91452919637,Republican
MO,2016,MajMin,5,173558.90224205938,141129.6699384582,Democrat
MO,2016,MajMin,6,109960.03854867064,213500.83098403906,Republican
MO,2016,MajMin,7,84050.37409786586,239998.42796892024,Republican
MO,2016,MajMin,8,67853.6273776493,239608.57575057895,Republican
MO,2016,Proportional,1,215015.92404985358,158959.49457007152,Democrat
MO,2016,Proportional,2,193938.61513195952,129091.86650465535,Democrat
MO,2016,Proportional,3,110647.45559756042,233035.8031689912,Republican
MO,2016,Proportional,4,106993.58939376402,225863.95336031826,Republican
MO,2016,Proportional,5,180084.23661992452,133117.04697197158,Democrat
MO,2016,Proportional,6,103117.76338007547,221847.95302802842,Republican
MO,2016,Proportional,7,83355.5683886929,239597.14708576215,Republican
MO,2016,Proportional,8,61735.847438169636,244239.7353102015,Republican
MO,2016,algorithmic-compact,1,241270.4056744084,92898.47099927228,Democrat
MO,2016,algorithmic-compact,2,174332.46322013374,184942.66613148813,Republican
MO,2016,algorithmic-compact,3,104344.26916765829,252287.4436980467,Republican
MO,2016,algorithmic-compact,4,99518.91967155435,221386.91452919637,Republican
MO,2016,algorithmic-compact,5,173558.90224205938,141129.6699384582,Democrat
MO,2016,algorithmic-compact,6,109960.03854867064,213500.83098403906,Republican
MO,2016,algorithmic-compact,7,84050.37409786586,239998.42796892024,Republican
MO,2016,algorithmic-compact,8,67853.6273776493,239608.57575057895,Republican
MO,2016,current,1,241270.4056744084,92898.47099927228,Democrat
MO,2016,current,2,174332.46322013374,184942.66613148813,Republican
MO,2016,current,3,104344.26916765829,252287.4436980467,Republican
MO,2016,current,4,99518.91967155435,221386.91452919637,Republican
MO,2016,current,5,173558.90224205938,141129.6699384582,Democrat
MO,2016,current,6,109960.03854867064,213500.83098403906,Republican
MO,2016,current,7,84050.37409786586,239998.42796892024,Republican
MO,2016,current,8,67853.6273776493,239608.57575057895,Republican
MS,2016,Compact,1,98125.72214919575,193458.3331819239,Republican
MS,2016,Compact,2,143455.19693025947,140138.10050373408,Democrat
MS,2016,Compact,3,144489.42370721314,154880.30973063802,Republican
MS,2016,Compact,4,75930.65721333165,189980.256583704,Republican
MS,2016,Competitive,1,86687.36261050255,212080.92667793922,Republican
MS,2016,Competitive,2,156553.18437759476,123207.28071318514,Democrat
MS,2016,Competitive,3,141883.39384077094,149055.3585175348,Republican
MS,2016,Competitive,4,76877.05917113172,194113.43409134084,Republican
MS,2016,Dem,1,83083.66261260313,215678.615480307,Republican
MS,2016,Dem,2,150718.36463164724,127389.34257710006,Democrat
MS,2016,Dem,3,153099.908016501,140753.07998121268,Democrat
MS,2016,Dem,4,75099.06473924866,194635.96196138026,Republican
MS,2016,GOP,1,98910.54699485612,200066.54490483768,Republican
MS,2016,GOP,2,171743.1650831661,104801.99532935885,Democrat
MS,2016,GOP,3,115266.84317456411,183423.18980396946,Republican
MS,2016,GOP,4,76080.44474741364,190165.269961834,Republican
MS,2016,MajMin,1,83083.66261260313,215678.615480307,Republican
MS,2016,MajMin,2,150718.36463164724,127389.34257710006,Democrat
MS,2016,MajMin,3,153099.908016501,140753.07998121268,Democrat
MS,2016,MajMin,4,75099.06473924866,194635.96196138026,Republican
MS,2016,Proportional,1,86687.36261050255,212080.92667793922,Republican
MS,2016,Proportional,2,156553.18437759476,123207.28071318514,Democrat
MS,2016,Proportional,3,141883.39384077094,149055.3585175348,Republican
MS,2016,Proportional,4,76877.05917113172,194113.43409134084,Republican
MS,2016,algorithmic-compact,1,98910.54699485612,200066.54490483768,Republican
MS,2016,algorithmic-compact,2,171743.1650831661,104801.99532935885,Democrat
MS,2016,algorithmic-compact,3,115266.84317456411,183423.18980396946,Republican
MS,2016,algorithmic-compact,4,76080.44474741364,190165.269961834,Republican
MS,2016,current,1,98910.54699485612,200066.54490483768,Republican
MS,2016,current,2,171743.1650831661,104801.99532935885,Democrat
MS,2016,current,3,115266.84317456411,183423.18980396946,Republican
MS,2016,current,4,76080.44474741364,190165.269961834,Republican
MT,2016,Compact,1,174521,274120,Republican
MT,2016,Competitive,1,174521,274120,Republican
MT,2016,Dem,1,174521,274120,Republican
MT,2016,GOP,1,174521,274120,Republican
MT,2016,MajMin,1,174521,274120,Republican
MT,2016,Proportional,1,174521,274120,Republican
MT,2016,algorithmic-compact,1,174521,274120,Republican
MT,2016,current,1,174521,274120,Republican
NC,2016,Compact,1,174980.9202070051,160615.66036441468,Democrat
NC,2016,Compact,2,136716.32957023283,163601.91025359352,Republican
NC,2016,Compact,3,126153.66869771187,178756.71854343644,Republican
NC,2016,Compact,4,241667.66513734387,134830.4010230792,Democrat
NC,2016,Compact,5,95721.62642626978,237786.51744320217,Republican
NC,2016,Compact,6,212897.94683337625,145017.49328215746,Democrat
NC,2016,Compact,7,142504.50592613255,184124.0521274326,Republican
NC,2016,Compact,8,139450.14700244312,213903.02865875987,Republican
NC,2016,Compact,9,132258.0961790386,215110.3218158067,Republican
NC,2016,Compact,10,117931.65532603484,219852.0977542441,Republican
NC,2016,Compact,11,152824.84126426745,216396.1281178419,Republican
NC,2016,Compact,12,241843.1182122813,115342.08257045285,Democrat
NC,2016,Compact,13,247123.47921786254,154266.58804557848,Democrat
NC,2016,Competitive,1,174982.83404704565,160611.77419271978,Democrat
NC,2016,Competitive,2,124638.1229802839,184812.9041942187,Republican
NC,2016,Competitive,3,144386.71079312582,178010.77617228983,Republican
NC,2016,Competitive,4,137854.30220215608,146508.21083245717,Republican
NC,2016,Competitive,5,238278.53121074598,166897.84573978127,Democrat
NC,2016,Competitive,6,210516.26058795265,149023.71876797214,Democrat
NC,2016,Competitive,7,152758.1215083856,188855.00990554833,Republican
NC,2016,Competitive,8,210283.06266143196,176762.50909277846,Democrat
NC,2016,Competitive,9,193473.58734931887,163771.90280614354,Democrat
NC,2016,Competitive,10,121320.94339841732,226719.78812837883,Republican
NC,2016,Competitive,11,168925.54392437634,188381.15855768576,Republican
NC,2016,Competitive,12,183309.51428322762,166661.62147622538,Democrat
NC,2016,Competitive,13,101346.46505353203,242585.78013380073,Republican
NC,2016,Dem,1,177991.47722077198,141694.05938702804,Democrat
NC,2016,Dem,2,227511.74541321266,163364.8219180301,Democrat
NC,2016,Dem,3,123727.14370330617,220919.76087726175,Republican
NC,2016,Dem,4,221008.95371541608,148634.4731428416,Democrat
NC,2016,Dem,5,90682.75115543693,243263.26857963012,Republican
NC,2016,Dem,6,198434.61866880703,153261.89028474514,Democrat
NC,2016,Dem,7,146926.71960686956,132145.00546185617,Democrat
NC,2016,Dem,8,108142.73937549208,203911.73912784038,Republican
NC,2016,Dem,9,113293.89600882851,242397.05511270036,Republican
NC,2016,Dem,10,199463.50530313796,162439.96899314006,Democrat
NC,2016,Dem,11,113253.85549356556,232590.2890100423,Republican
NC,2016,Dem,12,214953.22704923895,136151.94168180964,Democrat
NC,2016,Dem,13,226683.3672859167,158828.7264230744,Democrat
NC,2016,GOP,1,208981.47629013215,129804.56904752032,Democrat
NC,2016,GOP,2,185258.0472893342,186107.12093743013,Republican
NC,2016,GOP,3,127197.51672482467,192978.57639779267,Republican
NC,2016,GOP,4,261701.8090306872,112759.56187458622,Democrat
NC,2016,GOP,5,128981.02108000936,211073.48356539212,Republican
NC,2016,GOP,6,151235.5517800604,196192.56283697777,Republican
NC,2016,GOP,7,141935.0308179883,188915.3993521867,Republican
NC,2016,GOP,8,133733.92325230356,172617.43676252468,Republican
NC,2016,GOP,9,150830.72975263523,203015.9032365803,Republican
NC,2016,GOP,10,127077.23640879814,214209.70814811287,Republican
NC,2016,GOP,11,139149.39694797184,222048.46710004497,Republican
NC,2016,GOP,12,242445.85690000208,115095.05132482614,Democrat
NC,2016,GOP,13,163546.4037252526,194785.15941602507,Republican
NC,2016,MajMin,1,200980.42365462915,133303.52335954917,Democrat
NC,2016,MajMin,2,233808.28876908123,163760.82571119867,Democrat
NC,2016,MajMin,3,118372.76096623688,193225.3789624763,Republican
NC,2016,MajMin,4,238153.96272413418,133009.0938117206,Democrat
NC,2016,MajMin,5,95983.40869179813,235178.22988051266,Republican
NC,2016,MajMin,6,134920.448603902,210042.16655353922,Republican
NC,2016,MajMin,7,142234.07495850467,213304.08046985915,Republican
NC,2016,MajMin,8,147533.6768706516,132270.41330957925,Democrat
NC,2016,MajMin,9,154431.06668900204,199708.36345499379,Republican
NC,2016,MajMin,10,149042.77020988136,194930.8930166458,Republican
NC,2016,MajMin,11,152686.1494567279,215987.42477112508,Republican
NC,2016,MajMin,12,239762.6418053832,118675.75741704411,Democrat
NC,2016,MajMin,13,154164.3266000677,196206.84928175583,Republican
NC,2016,Proportional,1,174980.92014564917,160615.6603238422,Democrat
NC,2016,Proportional,2,129332.75346539116,190069.29680142982,Republican
NC,2016,Proportional,3,126153.67925531311,178756.74607427837,Republican
NC,2016,Proportional,4,241667.66513734387,134830.4010230792,Democrat
NC,2016,Proportional,5,95721.62642626978,237786.51744320217,Republican
NC,2016,Proportional,6,212897.94683337625,145017.49328215746,Democrat
NC,2016,Proportional,7,149888.15118068716,157656.76318519257,Republican
NC,2016,Proportional,8,139450.09923297135,213902.9246417021,Republican
NC,2016,Proportional,9,132258.0961790386,215110.3218158067,Republican
NC,2016,Proportional,10,117931.65532603484,219852.0977542441,Republican
NC,2016,Proportional,11,152824.84126426745,216396.1281178419,Republican
NC,2016,Proportional,12,241843.1182122813,115342.08257045285,Democrat
NC,2016,Proportional,13,247123.44734137604,154266.56696677062,Democrat
NC,2016,algorithmic-compact,1,233170.5606237802,113702.62729363113,Democrat
NC,2016,algorithmic-compact,2,173578.8634839565,190597.09604788877,Republican
NC,2016,algorithmic-compact,3,120464.19879385596,192339.8324039012,Republican
NC,2016,algorithmic-compact,4,273928.665920761,131867.8542479079,Democrat
NC,2016,algorithmic-compact,5,139790.33713646565,202824.73001542024,Republican
NC,2016,algorithmic-compact,6,147098.96054023213,195532.9771880582,Republican
NC,2016,algorithmic-compact,7,143561.0462404825,204639.8478173441,Republican
NC,2016,algorithmic-compact,8,138658.48617633482,187010.20623559388,Republican
NC,2016,algorithmic-compact,9,144569.25064918923,165999.41192037216,Republican
NC,2016,algorithmic-compact,10,123664.22435509745,219256.11695156753,Republican
NC,2016,algorithmic-compact,11,127480.72928192759,224500.64599418297,Republican
NC,2016,algorithmic-compact,12,241764.19390795968,114822.88277669734,Democrat
NC,2016,algorithmic-compact,13,154344.48288995726,196508.7711074347,Republican
NC,2016,current,1,233170.5606237802,113702.62729363113,Democrat
NC,2016,current,2,173578.8634839565,190597.09604788877,Republican
NC,2016,current,3,120464.19879385596,192339.8324039012,Republican
NC,2016,current,4,273928.665920761,131867.8542479079,Democrat
NC,2016,current,5,139790.33713646565,202824.73001542024,Republican
NC,2016,current,6,147098.96054023213,195532.9771880582,Republican
NC,2016,current,7,143561.0462404825,204639.8478173441,Republican
NC,2016,current,8,138658.48617633482,187010.20623559388,Republican
NC,2016,current,9,144569.25064918923,165999.41192037216,Republican
NC,2016,current,10,123664.22435509745,219256.11695156753,Republican
NC,2016,current,11,127480.72928192759,224500.64599418297,Republican
NC,2016,current,12,241764.19390795968,114822.88277669734,Democrat
NC,2016,current,13,154344.48288995726,196508.7711074347,Republican
ND,2016,Compact,1,93526,216133,Republican
ND,2016,Competitive,1,93526,216133,Republican
ND,2016,Dem,1,93526,216133,Republican
ND,2016,GOP,1,93526,216133,Republican
ND,2016,MajMin,1,93526,216133,Republican
ND,2016,Proportional,1,93526,216133,Republican
ND,2016,algorithmic-compact,1,93526,216133,Republican
ND,2016,current,1,93526,216133,Republican
NE,2016,Compact,1,101817.50813898457,156973.18780751474,Republican
NE,2016,Compact,2,121542.49186101541,127989.81219248526,Republican
NE,2016,Compact,3,50498.0,200856.0,Republican
NE,2016,Competitive,1,101817.50813898457,156973.18780751474,Republican
NE,2016,Competitive,2,121542.49186101541,127989.81219248526,Republican
NE,2016,Competitive,3,50498.0,200856.0,Republican
NE,2016,Dem,1,96271.10019257694,163284.04622193665,Republican
NE,2016,Dem,2,127088.89980742308,121678.95377806337,Democrat
NE,2016,Dem,3,50498.0,200856.0,Republican
NE,2016,GOP,1,79128.47983407082,171879.98697305223,Republican
NE,2016,GOP,2,107823.52016592922,145626.01302694777,Republican
NE,2016,GOP,3,86906.0,168313.0,Republican
NE,2016,MajMin,1,108200.78462690726,149500.9358892435,Republican
NE,2016,MajMin,2,116604.55831967609,133817.36495896563,Republican
NE,2016,MajMin,3,49052.65705341664,202500.69915179085,Republican
NE,2016,Proportional,1,96271.10019257694,163284.04622193665,Republican
NE,2016,Proportional,2,127088.89980742308,121678.95377806337,Democrat
NE,2016,Proportional,3,50498.0,200856.0,Republican
NE,2016,algorithmic-compact,1,99872.02043783205,159007.37913196662,Republican
NE,2016,algorithmic-compact,2,120705.60667681572,128824.1534566645,Republican
NE,2016,algorithmic-compact,3,53280.37288535223,197987.46741136885,Republican
NE,2016,current,1,99872.02043783205,159007.37913196662,Republican
NE,2016,current,2,120705.60667681572,128824.1534566645,Republican
NE,2016,current,3,53280.37288535223,197987.46741136885,Republican
NH,2016,Compact,1,170856.61681767256,179519.66696708748,Republican
NH,2016,Compact,2,177269.3831823274,166078.33303291252,Democrat
NH,2016,Competitive,1,172660.89696958335,183192.9221113662,Republican
NH,2016,Competitive,2,175465.1030304167,162405.07788863376,Democrat
NH,2016,Dem,1,165709.27060318372,184758.6664772257,Republican
NH,2016,Dem,2,182416.72939681634,160839.33352277428,Democrat
NH,2016,GOP,1,165709.27060318372,184758.6664772257,Republican
NH,2016,GOP,2,182416.72939681634,160839.33352277428,Democrat
NH,2016,MajMin,1,182605.716703008,166851.29387403346,Democrat
NH,2016,MajMin,2,165520.28329699198,178746.7061259665,Republican
NH,2016,Proportional,1,172660.89696958335,183192.9221113662,Republican
NH,2016,Proportional,2,175465.1030304167,162405.07788863376,Democrat
NH,2016,algorithmic-compact,1,172660.89696958335,183192.9221113662,Republican
NH,2016,algorithmic-compact,2,175465.1030304167,162405.07788863376,Democrat
NH,2016,current,1,172660.89696958335,183192.9221113662,Republican
NH,2016,current,2,175465.1030304167,162405.07788863376,Democrat
NJ,2016,Compact,1,192732.6885579164,118808.45814435281,Democrat
NJ,2016,Compact,2,143042.39778009598,148984.15132810775,Republican
NJ,2016,Compact,3,128319.45043108711,186312.28432040784,Republican
NJ,2016,Compact,4,149851.90134525922,196128.81274131621,Republican
NJ,2016,Compact,5,177494.5080883471,122176.8820713431,Democrat
NJ,2016,Compact,6,144760.8378109073,104978.82230109238,Democrat
NJ,2016,Compact,7,192334.33049035192,111474.34452481137,Democrat
NJ,2016,Compact,8,168927.43939489624,67503.84209444626,Democrat
NJ,2016,Compact,9,163907.00494727775,121033.01969141842,Democrat
NJ,2016,Compact,10,219662.1075955724,56172.18041717214,Democrat
NJ,2016,Compact,11,148127.94090058247,204017.5830890393,Republican
NJ,2016,Compact,12,192595.39265770608,97922.61927649226,Democrat
NJ,2016,Competitive,1,192545.34097302676,119160.13680370488,Democrat
NJ,2016,Competitive,2,143204.82409839664,148839.13132368098,Republican
NJ,2016,Competitive,3,143705.4101348311,171150.37062480245,Republican
NJ,2016,Competitive,4,143376.25192093785,175159.81229019212,Republican
NJ,2016,Competitive,5,157268.75590265403,140431.27180103504,Democrat
NJ,2016,Competitive,6,151177.806853471,137691.3825335086,Democrat
NJ,2016,Competitive,7,174975.0381538844,120179.31825325993,Democrat
NJ,2016,Competitive,8,161287.89781357106,78371.49177516143,Democrat
NJ,2016,Competitive,9,177047.55228241385,107701.09001989538,Democrat
NJ,2016,Competitive,10,224207.74573146383,53499.68234607576,Democrat
NJ,2016,Competitive,11,176260.77931844103,144262.4582811313,Democrat
NJ,2016,Competitive,12,176698.59681690877,139066.85394755204,Democrat
NJ,2016,Dem,1,181459.20017387258,130103.17115958591,Democrat
NJ,2016,Dem,2,154055.39953971445,137886.39079689543,Democrat
NJ,2016,Dem,3,173727.77966938895,128219.46922654183,Democrat
NJ,2016,Dem,4,114795.84771944114,214356.5626064533,Republican
NJ,2016,Dem,5,174679.66847556096,125979.46096130363,Democrat
NJ,2016,Dem,6,155561.88671819196,135401.36440020226,Democrat
NJ,2016,Dem,7,189505.60918606323,116928.77147721678,Democrat
NJ,2016,Dem,8,157126.61306359756,78906.01054698043,Democrat
NJ,2016,Dem,9,172115.6639515815,105995.60765941355,Democrat
NJ,2016,Dem,10,228332.33610923088,53232.92682951823,Democrat
NJ,2016,Dem,11,139745.85993085033,198826.2813120415,Republican
NJ,2016,Dem,12,180650.13546250685,109676.98302384715,Democrat
NJ,2016,GOP,1,194098.36294353998,113739.34632052976,Democrat
NJ,2016,GOP,2,140517.2654753224,171076.43859324892,Republican
NJ,2016,GOP,3,118854.40190313986,185667.9677340362,Republican
NJ,2016,GOP,4,158698.8280446493,164585.46441436565,Republican
NJ,2016,GOP,5,154047.0625893689,149321.77046641675,Democrat
NJ,2016,GOP,6,174282.31337090462,106386.26977575902,Democrat
NJ,2016,GOP,7,163464.3967732206,168366.06065482262,Republican
NJ,2016,GOP,8,160533.08210952987,77095.94910682688,Democrat
NJ,2016,GOP,9,188324.48220573898,93373.4738086072,Democrat
NJ,2016,GOP,10,227706.12629072645,50897.342540166734,Democrat
NJ,2016,GOP,11,159290.5625241199,164113.99390320797,Republican
NJ,2016,GOP,12,181939.11576973952,90888.92268201253,Democrat
NJ,2016,MajMin,1,181061.0781798157,127646.85673877297,Democrat
NJ,2016,MajMin,2,143290.66312829824,148550.34901188157,Republican
NJ,2016,MajMin,3,115831.03285044785,205068.90662327185,Republican
NJ,2016,MajMin,4,155836.35173581174,176216.29872596762,Republican
NJ,2016,MajMin,5,164848.5752199448,124981.38362497723,Democrat
NJ,2016,MajMin,6,155165.5120746013,98412.29429743184,Democrat
NJ,2016,MajMin,7,174531.84821015183,153969.44536107715,Democrat
NJ,2016,MajMin,8,167979.51787814265,69867.7429592486,Democrat
NJ,2016,MajMin,9,178264.98042295335,108999.30481226605,Democrat
NJ,2016,MajMin,10,228892.98126568206,51025.284339511345,Democrat
NJ,2016,MajMin,11,150095.30642366246,184661.78726426218,Republican
NJ,2016,MajMin,12,205958.15261048824,86113.34624133157,Democrat
NJ,2016,Proportional,1,166439.4953532934,137594.3761663799,Democrat
NJ,2016,Proportional,2,125254.90421916428,183341.40271042506,Republican
NJ,2016,Proportional,3,187741.24002665043,118195.333194954,Democrat
NJ,2016,Proportional,4,139362.8532587413,202389.24051698015,Republican
NJ,2016,Proportional,5,143334.55395456735,165377.04403187503,Republican
NJ,2016,Proportional,6,152068.6469334745,100129.09446305656,Democrat
NJ,2016,Proportional,7,175564.56582323596,151098.38436370998,Democrat
NJ,2016,Proportional,8,167534.52586360383,70051.9913625737,Democrat
NJ,2016,Proportional,9,179524.83811205617,106560.63068364527,Democrat
NJ,2016,Proportional,10,227981.31330414533,52810.19155959687,Democrat
NJ,2016,Proportional,11,172892.29803486122,146043.45058218885,Democrat
NJ,2016,Proportional,12,184056.76511620625,101921.86036461461,Democrat
NJ,2016,algorithmic-compact,1,194135.57465165417,120273.34013366724,Democrat
NJ,2016,algorithmic-compact,2,138660.48742615816,152277.61391619948,Republican
NJ,2016,algorithmic-compact,3,145857.3923852504,166262.1715785171,Republican
NJ,2016,algorithmic-compact,4,140035.22197201793,188890.430031009,Republican
NJ,2016,algorithmic-compact,5,146531.6157712756,159660.46176319238,Republican
NJ,2016,algorithmic-compact,6,153419.25923742136,123246.47633542022,Democrat
NJ,2016,algorithmic-compact,7,172180.3132574708,162547.98909567582,Democrat
NJ,2016,algorithmic-compact,8,170044.5896687538,69466.89081073333,Democrat
NJ,2016,algorithmic-compact,9,179693.77748473446,103463.72837661153,Democrat
NJ,2016,algorithmic-compact,10,228717.49427875184,52845.580000746704,Democrat
NJ,2016,algorithmic-compact,11,172435.5150031797,143664.89431037562,Democrat
NJ,2016,algorithmic-compact,12,180044.75886333198,92913.42364785154,Democrat
NJ,2016,current,1,194135.57465165417,120273.34013366724,Democrat
