AR,2018,current,4,39,807.0,1280.0
AR,2018,current,4,91,3087.0,8184.0
AR,2018,current,4,81,1097.0,2749.0
AR,2018,current,4,101,373.696584797417,1280.0589035441355
AR,2018,current,4,25,530.0,1984.0
AR,2018,current,4,127,416.0,2140.0
AR,2018,current,4,51,9980.0,21168.0
AR,2018,current,4,43,1819.0,3430.0
AR,2018,current,4,97,614.0,2159.0
AR,2018,current,4,61,1008.0,2450.0
AR,2018,current,4,113,971.0,4941.0
AR,2018,current,4,87,1422.0,3931.0
AR,2018,current,4,133,734.0,2371.0
AR,2018,current,4,139,4162.0,7864.0
AR,2018,current,4,57,1687.0,3191.0
AR,2018,current,4,83,1153.0,4112.0
AR,2018,current,4,103,3224.0,3916.0
AR,2018,current,4,149,1174.0,3977.0
AR,2018,current,4,27,2169.0,4092.0
AR,2018,current,4,73,714.0,1349.0
AR,2018,current,4,47,1119.0,4023.0
AR,2018,current,4,3,1888.0,4140.0
AR,2018,current,4,99,906.0,1562.0
AR,2018,current,4,109,599.0,2664.0
AR,2018,current,4,33,855.2278034318277,4167.076273964883
AR,2018,current,4,53,985.0,4453.0
AR,2018,current,4,59,2264.0,6246.0
AR,2018,current,4,131,677.1665126519914,3188.2215621922046
AR,2018,current,4,71,1979.0,5180.0
AZ,2016,current,1,9,4315.0,6715.0
AZ,2016,current,1,7,4256.395668391083,6058.464439488768
AZ,2016,current,1,17,19160.0,16926.0
AZ,2016,current,1,15,224.56698093543264,340.9420105377171
AZ,2016,current,1,25,5656.587368734924,10852.62354640815
AZ,2016,current,1,5,33918.0,18962.0
AZ,2016,current,1,13,596.8406954364393,520.8365361867527
AZ,2016,current,1,11,1454.0,1497.0
AZ,2016,current,1,21,27942.37653932733,35816.49799656833
AZ,2016,current,1,1,17906.0,7573.0
AZ,2016,current,1,19,13072.762463309351,17903.48009554947
AZ,2016,current,2,3,15718.0,33692.0
AZ,2016,current,2,19,83875.37129086477,104939.517291914
AZ,2016,current,3,23,0.0,0.0
AZ,2016,current,3,21,683.6294160047108,835.5089180130259
AZ,2016,current,3,13,32460.139238003183,42669.515602167456
AZ,2016,current,3,19,45627.866245825775,51582.00261253643
AZ,2016,current,3,27,4065.2778305768866,9224.317625646172
AZ,2016,current,4,13,6157.295737129923,12307.534869999015
AZ,2016,current,4,27,1914.722169423113,5408.68237435383
AZ,2016,current,4,12,1641.0,3901.0
AZ,2016,current,4,25,29424.41263126508,60212.37645359186
AZ,2016,current,4,21,20789.99404466795,34838.99308541867
AZ,2016,current,4,7,3472.604331608918,7560.535560511231
AZ,2016,current,4,15,18472.43301906457,55866.05798946228
AZ,2016,current,5,13,98156.4682898452,148493.99115783346
AZ,2016,current,6,13,92924.1003206888,153552.4339953873
AZ,2016,current,7,13,107588.08053396465,127539.28007534001
AZ,2016,current,8,13,93304.4191324001,151476.08448811295
AZ,2016,current,9,13,100935.65605253175,137112.323274973
AZ,2018,current,1,9,3658.0,6886.0
AZ,2018,current,1,7,4146.805457754542,5607.3826462850375
AZ,2018,current,1,17,18017.0,18328.0
AZ,2018,current,1,15,202.68320068917077,315.02879209486963
AZ,2018,current,1,25,6202.719503449019,10172.282479789585
AZ,2018,current,1,5,34506.0,18093.0
AZ,2018,current,1,13,723.1902565345679,409.574635994949
AZ,2018,current,1,11,1160.0,1379.0
AZ,2018,current,1,21,26652.58050390954,31044.538681167603
AZ,2018,current,1,1,16892.0,8067.0
AZ,2018,current,1,19,19103.56623295999,15716.05819893915
AZ,2018,current,2,3,17825.0,25436.0
AZ,2018,current,2,19,122569.25154620464,92118.155371272
AZ,2018,current,3,23,9106.0,4313.0
AZ,2018,current,3,21,652.07367094427,724.1910955728017
AZ,2018,current,3,13,39331.86292786778,33554.38819401901
AZ,2018,current,3,19,66677.18222083521,45279.78642978876
AZ,2018,current,3,27,13551.379310153789,14251.580187289597
AZ,2018,current,4,13,7460.778592582419,9678.380382607269
AZ,2018,current,4,27,6382.62068984621,8356.419812710406
AZ,2018,current,4,12,1261.0,3146.0
AZ,2018,current,4,25,32265.280496550986,56437.717520210426
AZ,2018,current,4,21,19830.345825146185,30197.270223259613
AZ,2018,current,4,7,3383.194542245459,6997.617353714962
AZ,2018,current,4,15,16672.316799310833,51619.971207905124
AZ,2018,current,5,13,118935.9271675535,116772.47687189754
AZ,2018,current,6,13,112595.88105000378,120750.32738726442
AZ,2018,current,7,13,130364.18621643013,100294.14333019262
AZ,2018,current,8,13,113056.71232560118,119117.53084832258
AZ,2018,current,9,13,122303.46146342669,107822.17834970154
CA,2016,current,1,57,23351.54199779368,22061.118932319678
CA,2016,current,1,103,7970.0,15709.0
CA,2016,current,1,21,465.37820411535495,1059.7303923981747
CA,2016,current,1,35,2462.0,7946.0
CA,2016,current,1,89,26911.0,52168.0
CA,2016,current,1,63,3623.0,5938.0
CA,2016,current,1,91,645.0,1142.0
CA,2016,current,1,61,6413.3108341647185,18034.775360450716
CA,2016,current,1,7,46244.0,48412.0
CA,2016,current,1,49,1000.0,2796.0
CA,2016,current,1,93,7877.0,12337.0
CA,2016,current,2,97,54473.04735170908,19997.357374123963
CA,2016,current,2,41,110165.0,22591.0
CA,2016,current,2,23,40908.0,16070.0
CA,2016,current,2,45,25901.0,9736.0
CA,2016,current,2,75,12.060362709779183,1.9865638730424147
CA,2016,current,2,15,4770.0,4300.0
CA,2016,current,2,105,2878.0,2564.0
CA,2016,current,3,95,63396.89274975889,40625.12445231784
CA,2016,current,3,67,10604.694687475676,8203.169901276227
CA,2016,current,3,101,15993.0,16702.0
CA,2016,current,3,115,9736.0,11936.0
CA,2016,current,3,33,8232.428929036485,4627.175846965941
CA,2016,current,3,13,0.7737047793114258,0.8183953872030933
CA,2016,current,3,11,3126.0,3352.0
CA,2016,current,3,21,2618.621795884645,5268.269607601826
CA,2016,current,3,113,45750.98658148633,17965.261115646263
CA,2016,current,4,19,1148.4707691813644,5246.738998573125
CA,2016,current,4,67,1.073977463007662,2.1245216355689323
CA,2016,current,4,17,35067.0,57068.0
CA,2016,current,4,57,4600.458002206323,4090.881067680324
CA,2016,current,4,3,329.0,262.0
CA,2016,current,4,109,9395.0,15737.0
CA,2016,current,4,9,8037.0,14667.0
CA,2016,current,4,61,60854.744676839,93675.44408055877
CA,2016,current,4,5,5914.0,11583.0
CA,2016,current,4,39,2180.0238895467955,5772.951583535571
CA,2016,current,4,43,3147.0,5681.0
CA,2016,current,5,55,46071.0,14187.0
CA,2016,current,5,97,110723.95264829088,30047.642625876022
CA,2016,current,5,95,45975.10725024106,10942.875547682159
CA,2016,current,5,13,28525.762743567124,6848.228458084115
CA,2016,current,5,33,6433.571070963513,3882.824153034059
CA,2016,current,6,113,11091.013418513672,4742.738884353736
CA,2016,current,6,67,162799.57200170247,77831.46531090015
CA,2016,current,7,67,151558.77876364035,116975.06341733134
CA,2016,current,7,61,1.9444889962718495,3.78055899053395
CA,2016,current,8,29,0.3908581579373175,0.8497439780355653
CA,2016,current,8,71,83054.21469812428,113766.94414363097
CA,2016,current,8,51,2602.0,2563.0
CA,2016,current,8,27,3026.0,4866.0
CA,2016,current,9,77,93280.18039621001,66315.23197033253
CA,2016,current,9,67,3112.8805697182684,5513.176848856548
CA,2016,current,9,13,42617.66898906081,27501.179126597235
CA,2016,current,10,99,82428.0,89539.0
CA,2016,current,10,77,26049.81960378999,33886.76802966751
CA,2016,current,11,1,42.69515057224926,26.400402906627487
CA,2016,current,11,13,210043.77990800882,93479.18169873835
CA,2016,current,12,75,261757.78736242556,6632.618667998029
CA,2016,current,13,13,10.648333423739448,5.364292921652149
CA,2016,current,13,1,238570.4939151286,50314.69456350997
CA,2016,current,14,85,3.7376323429408966,2.999591684868132
CA,2016,current,14,75,46559.152274864675,67.39476812892946
CA,2016,current,14,81,213438.68514016917,40902.62429104995
CA,2016,current,15,13,27457.36632116017,2893.2280282714055
CA,2016,current,15,1,216251.04832281306,39021.5239317286
CA,2016,current,16,19,48036.17288650945,40240.18039701728
CA,2016,current,16,47,37554.0,32366.0
CA,2016,current,16,39,13480.976110453204,20612.048416464433
CA,2016,current,17,1,73788.76261148647,804.3811018548367
CA,2016,current,17,85,175833.73535991725,3939.7679140878645
CA,2016,current,18,87,15079.23071780139,6605.742874781024
CA,2016,current,18,85,151089.22284383257,57954.530867799294
CA,2016,current,18,81,25997.314859830803,21897.375708950065
CA,2016,current,19,85,197381.0979620852,67386.9955676037
CA,2016,current,20,69,12779.0,8724.0
CA,2016,current,20,53,90314.0,43131.0
CA,2016,current,20,85,3787.206201821972,6507.70605882428
CA,2016,current,20,87,79536.76928219863,23404.25712521898
CA,2016,current,21,19,17925.421612024653,41277.246090390545
CA,2016,current,21,107,2983.46946048394,5338.984483414714
CA,2016,current,21,29,31887.265185609616,53642.02009114329
CA,2016,current,21,31,9955.0,24033.0
CA,2016,current,22,19,49716.9347322845,70040.83451401912
CA,2016,current,22,107,26538.744445763106,51755.081127954676
CA,2016,current,23,37,15697.762795931345,7547.572242815085
CA,2016,current,23,29,49442.324113934344,105307.38744704079
CA,2016,current,23,107,8096.786093752932,15608.934388630601
CA,2016,current,24,83,98887.0,74423.0
CA,2016,current,24,79,64718.0,68710.0
CA,2016,current,24,111,1593.5439547269468,2144.133422458785
CA,2016,current,25,37,122768.80539855099,49377.33927961574
CA,2016,current,25,29,1.0198422981117496,2.74271783789265
CA,2016,current,25,111,26492.156329433583,16945.31623392129
CA,2016,current,26,37,1109.9198923234987,741.9367001043881
CA,2016,current,26,111,163837.59972344185,121915.49222823762
CA,2016,current,27,71,5476.603923313308,4239.908912418441
CA,2016,current,27,37,223754.13514373888,19350.08698354612
CA,2016,current,28,37,174956.70284417438,45051.44327747736
CA,2016,current,29,37,154116.41099142755,54905.36526038487
CA,2016,current,30,111,407.6999923975933,324.05811538228795
CA,2016,current,30,37,167656.00270920305,49967.46218716396
CA,2016,current,31,71,118687.3263986801,94412.16228717289
CA,2016,current,31,37,2.958784248359605,0.7321474139945642
CA,2016,current,31,65,5.733371471219121,3.1480362533329047
CA,2016,current,32,37,193754.39287831233,37937.619219819215
CA,2016,current,33,37,164685.3141589818,54881.14103573979
CA,2016,current,34,37,199255.3890714942,29940.189561581938
CA,2016,current,35,37,34601.10122431863,10965.897897946039
CA,2016,current,35,71,87524.40138561677,76338.63616611817
CA,2016,current,36,65,100034.34737050172,119527.52451121212
CA,2016,current,37,37,177060.90192335463,45865.06956940835
CA,2016,current,38,37,166273.43432266903,48831.30927187907
CA,2016,current,38,59,4231.7048926773305,0.0
CA,2016,current,39,71,18583.224143342683,2317.6463955320733
CA,2016,current,39,37,69551.78734315843,1260.3319853938453
CA,2016,current,39,59,88232.49987408314,71828.66918004202
