state_id,fips,name,county_dem_result,county_rep_result
NC,37159,Rowan,15794,31330
MO,29047,Clay,42541,50979
MO,29095,Jackson,160936,94657
MO,29107,Lafayette,4944,8065
MO,29177,Ray,3816,5297
MO,29195,Saline,3200,4332
VA,51003,Albemarle,34409,18807
VA,51011,Appomattox,1744,4909
VA,51019,Bedford,9173,26220
VA,51025,Brunswick,3666,2463
VA,51029,Buckingham,2737,3363
VA,51031,Campbell,6045,15829
VA,51037,Charlotte,1820,2888
VA,51540,Charlottesville,17422,3010
VA,51049,Cumberland,1790,2350
VA,51590,Danville,9216,5847
VA,51061,Fauquier,13105,18962
VA,51065,Fluvanna,5790,6172
VA,51067,Franklin,6727,15355
VA,51079,Greene,3062,5050
VA,51083,Halifax,5791,7843
VA,51089,Henry,6893,11794
VA,51111,Lunenburg,1911,2557
VA,51113,Madison,2202,3813
VA,51117,Mecklenburg,5153,6616
VA,51125,Nelson,3669,3686
VA,51143,Pittsylvania,7788,17429
VA,51147,Prince Edward,3815,3227
VA,51157,Rappahannock,1837,2042
TX,48003,Andrews,656,3419
TX,48049,Brown,1448,10555
TX,48059,Callahan,519,4416
TX,48081,Coke,109,1184
TX,48083,Coleman,326,2763
TX,48093,Comanche,671,3867
TX,48095,Concho,132,832
TX,48115,Dawson,678,2277
TX,48133,Eastland,751,5387
TX,48135,Ector,7904,22040
TX,48143,Erath,2202,10126
TX,48173,Glasscock,28,524
TX,48221,Hood,4127,20161
TX,48235,Irion,78,644
TX,48267,Kimble,170,1520
TX,48299,Llano,1928,8053
TX,48317,Martin,201,1309
TX,48319,Mason,364,1579
TX,48307,McCulloch,353,2294
TX,48327,Menard,123,654
TX,48329,Midland,7976,33718
TX,48333,Mills,226,1761
TX,48335,Mitchell,263,1614
TX,48363,Palo Pinto,1675,7616
TX,48399,Runnels,324,2885
TX,48411,San Saba,220,1823
TX,48429,Stephens,289,2651
TX,48431,Sterling,30,454
TX,48451,Tom Green,8053,25948
PA,42041,Cumberland,46726,57817
PA,42043,Dauphin,58605,49767
PA,42133,York,66210,102678
MN,27001,Aitkin,3401,4466
MN,27017,Carlton,8260,7090
MN,27021,Cass,5158,8221
MN,27025,Chisago,9774,14864
MN,27031,Cook,1956,1083
MN,27035,Crow Wing,12283,18100
MN,27057,Hubbard,3701,6008
MN,27059,Isanti,5887,10678
MN,27061,Itasca,9716,10973
MN,27065,Kanabec,2466,3895
MN,27071,Koochiching,2408,2653
MN,27075,Lake,3050,2627
MN,27095,Mille Lacs,3766,6375
MN,27097,Morrison,4048,9653
MN,27115,Pine,4558,6430
MN,27137,St. Louis,57108,38496
MN,27159,Wadena,1620,3718
TX,48085,Collin,150918,194359
MI,26085,Lake,1767,2730
MI,26121,Muskegon,35685,30603
MI,26123,Newaygo,6798,12763
MI,26127,Oceana,4205,6218
MI,26139,Ottawa,46408,78454
WI,55003,Ashland,4219,2573
WI,55005,Barron,7228,10931
WI,55007,Bayfield,5207,3490
WI,55013,Burnett,2800,4630
WI,55017,Chippewa,13245,14044
WI,55019,Clark,3531,7878
WI,55031,Douglas,10877,7613
WI,55037,Florence,610,1526
WI,55041,Forest,1273,2611
WI,55051,Iron,1219,1824
WI,55053,Jackson,4748,3221
WI,55057,Juneau,4622,5368
WI,55067,Langlade,2655,6400
WI,55069,Lincoln,4580,8703
WI,55073,Marathon,21647,39194
WI,55081,Monroe,8579,8071
WI,55085,Oneida,7179,12033
WI,55095,Polk,7314,10943
WI,55099,Price,2437,4160
WI,55107,Rusk,2078,3881
WI,55113,Sawyer,3403,4609
WI,55109,St. Croix,16631,22676
WI,55119,Taylor,1904,6113
WI,55125,Vilas,4296,8116
WI,55129,Washburn,3139,4622
WI,55141,Wood,14539,18047
IL,17005,Bond,2255,4298
IL,17019,Champaign,47195,31515
IL,17023,Clark,1821,4267
IL,17025,Clay,1036,3803
IL,17027,Clinton,3678,10403
IL,17029,Coles,6520,10464
IL,17033,Crawford,2094,4770
IL,17035,Cumberland,1058,3252
IL,17041,Douglas,1627,4738
IL,17045,Edgar,1734,4270
IL,17047,Edwards,419,1999
IL,17049,Effingham,3162,11143
IL,17051,Fayette,1897,5950
IL,17053,Ford,1051,3916
IL,17059,Gallatin,714,1360
IL,17065,Hamilton,862,2579
IL,17069,Hardin,431,1251
IL,17079,Jasper,1099,3311
IL,17087,Johnson,1223,3948
IL,17101,Lawrence,1291,3007
IL,17121,Marion,3917,8732
IL,17127,Massac,1443,3937
IL,17139,Moultrie,1640,3487
IL,17151,Pope,396,1373
IL,17159,Richland,1597,4438
IL,17165,Saline,2711,6676
IL,17173,Shelby,2344,6837
IL,17183,Vermilion,8446,14675
IL,17185,Wabash,1040,2943
IL,17189,Washington,1399,4634
IL,17191,Wayne,1048,4908
IL,17193,White,1445,4410
AR,05007,Benton,23805,51473
AR,05009,Boone,2239,9132
AR,05015,Carroll,3094,5663
AR,05033,Crawford,3300,13089
AR,05089,Marion,1085,3954
AR,05101,Newton,675,2316
AR,05115,Pope,3876,13690
AR,05131,Sebastian,9044,23112
AR,05143,Washington,29775,34346
AL,01009,Blount,1957,17420
AL,01019,Cherokee,1364,7092
AL,01033,Colbert,6912,13694
AL,01043,Cullman,3359,25245
AL,01049,DeKalb,3699,17469
AL,01055,Etowah,9005,25387
AL,01057,Fayette,1493,5851
AL,01059,Franklin,1866,6850
AL,01071,Jackson,3522,12049
AL,01075,Lamar,824,4532
AL,01079,Lawrence,3183,8605
AL,01093,Marion,1273,8570
AL,01095,Marshall,4271,22915
AL,01125,Tuscaloosa,5456,17539
AL,01127,Walker,4111,18897
AL,01133,Winston,829,6836
GA,13089,DeKalb,183506,44814
MO,29009,Barry,2558,9261
MO,29043,Christian,9509,25190
MO,29077,Greene,46680,63816
MO,29097,Jasper,10465,28146
MO,29109,Lawrence,3184,10067
MO,29119,McDonald,1209,5136
MO,29145,Newton,4799,16819
MO,29167,Polk,2626,8586
MO,29209,Stone,2948,11328
MO,29213,Taney,4357,15560
PA,42101,Philadelphia,477118,70092
VA,51510,Alexandria,52006,13569
VA,51013,Arlington,84506,22046
VA,51610,Falls Church,5761,1410
AZ,04001,Apache,16905,8078
AZ,04005,Coconino,35864,18780
AZ,04007,Gila,7532,12606
AZ,04009,Graham,3658,6886
AZ,04011,Greenlee,1160,1379
AZ,04013,Maricopa,717486,669907
AZ,04015,Mohave,17053,52567
AZ,04017,Navajo,18018,18331
AZ,04019,Pima,223379,161311
AZ,04021,Pinal,49938,65135
AZ,04025,Yavapai,38846,67289
NJ,34013,Essex,196257,42875
NJ,34027,Morris,112984,98307
NJ,34031,Passaic,94275,49452
NJ,34037,Sussex,26821,32783
AZ,04003,Cochise,18539,26198
NC,37003,Alexander,3359,10484
NC,37005,Alleghany,1209,3359
NC,37009,Ashe,3823,7954
NC,37011,Avery,1545,4945
NC,37067,Forsyth,77054,60303
NC,37169,Stokes,4065,13094
NC,37171,Surry,6270,17735
NC,37189,Watauga,13811,10690
NC,37193,Wilkes,5430,17468
NC,37197,Yadkin,2502,10822
AL,01001,Autauga,6221,13400
AL,01005,Barbour,4162,4191
AL,01011,Bullock,2830,850
AL,01013,Butler,3693,4414
AL,01031,Coffee,4142,11754
AL,01035,Conecuh,2463,2391
AL,01039,Covington,2363,9617
AL,01041,Crenshaw,1770,3579
AL,01045,Dale,4261,9927
AL,01051,Elmore,8292,21018
AL,01061,Geneva,1544,7365
AL,01067,Henry,2253,4418
AL,01069,Houston,9957,22077
AL,01101,Montgomery,35370,26257
AL,01109,Pike,4556,5799
TX,48027,Bell,38058,46859
TX,48035,Bosque,1294,5664
TX,48053,Burnet,4138,13987
TX,48099,Coryell,4859,10705
TX,48193,Hamilton,509,2758
TX,48209,Hays,43209,33199
TX,48217,Hill,2329,8887
TX,48251,Johnson,11416,39618
TX,48281,Lampasas,1502,5860
TX,48425,Somervell,577,3008
TX,48453,Travis,340346,125187
MO,29510,St. Louis City,92718,16391
MO,29189,St. Louis County,270673,174661
MT,30001,Beaverhead,1681,3113
MT,30003,Big Horn,2865,1705
MT,30005,Blaine,1742,1173
MT,30007,Broadwater,897,2249
MT,30009,Carbon,2442,3450
MT,30011,Carter,100,636
MT,30013,Cascade,15826,17219
MT,30015,Chouteau,1071,1515
MT,30017,Custer,1638,3085
MT,30019,Daniels,240,684
MT,30021,Dawson,1128,2811
MT,30023,Deer Lodge,2693,1379
MT,30025,Fallon,226,1025
MT,30027,Fergus,1752,3915
MT,30029,Flathead,18051,28450
MT,30031,Gallatin,31297,23157
MT,30033,Garfield,55,606
MT,30035,Glacier,3564,1307
MT,30037,Golden Valley,108,323
MT,30039,Granite,609,1133
MT,30041,Hill,3315,2834
MT,30043,Jefferson,2621,4016
MT,30045,Judith Basin,311,849
MT,30047,Lake,6416,7013
MT,30049,Lewis and Clark,18798,15686
MT,30051,Liberty,299,653
MT,30053,Lincoln,2628,6453
MT,30057,Madison,1667,3159
MT,30055,McCone,194,813
MT,30059,Meagher,264,680
MT,30061,Mineral,702,1286
MT,30063,Missoula,39416,20567
MT,30065,Musselshell,502,1833
MT,30067,Park,4741,4711
MT,30069,Petroleum,46,259
MT,30071,Phillips,451,1588
MT,30073,Pondera,1004,1607
MT,30075,Powder River,172,785
MT,30077,Powell,859,1806
MT,30079,Prairie,149,484
MT,30081,Ravalli,8289,14495
MT,30083,Richland,962,3260
MT,30085,Roosevelt,1865,1476
MT,30087,Rosebud,1349,1918
MT,30089,Sanders,1853,4077
MT,30091,Sheridan,661,1087
MT,30093,Silver Bow,10822,5032
MT,30095,Stillwater,1350,3373
MT,30097,Sweet Grass,580,1475
MT,30099,Teton,1117,1959
MT,30101,Toole,542,1310
MT,30103,Treasure,95,308
MT,30105,Valley,1256,2442
MT,30107,Wheatland,277,631
MT,30109,Wibaux,114,402
MT,30111,Yellowstone,29612,37399
CA,06003,Alpine,420,199
CA,06005,Amador,7206,10285
CA,06009,Calaveras,9006,12518
CA,06017,El Dorado,41155,48034
CA,06039,Madera,15400,22977
CA,06043,Mariposa,3513,4713
CA,06109,Tuolumne,10596,13221
NY,36119,Westchester,260243,11564
NV,32003,Clark,363616,252990
NV,32009,Esmeralda,54,290
NV,32017,Lincoln,304,1538
NV,32019,Lyon,5523,14967
NV,32021,Mineral,646,1006
NV,32023,Nye,4960,11160
NV,32033,White Pine,711,2332
CA,06079,San Luis Obispo,68115,57454
CA,06083,Santa Barbara,95865,59051
CA,06111,Ventura,183753,122351
GA,13011,Banks,676,6070
GA,13059,Clarke,29538,12930
GA,13085,Dawson,1539,9874
GA,13105,Elbert,2207,5055
GA,13111,Fannin,1845,9200
GA,13117,Forsyth,25841,66532
GA,13119,Franklin,1093,6953
GA,13123,Gilmer,2001,10322
GA,13137,Habersham,2471,12788
GA,13139,Hall,16991,49430
GA,13147,Hart,2187,7237
GA,13157,Jackson,4734,21814
GA,13187,Lumpkin,2280,9120
GA,13195,Madison,2468,9041
GA,13241,Rabun,1484,5965
GA,13257,Stephens,1705,7243
GA,13281,Towns,1110,4910
GA,13291,Union,1904,9802
GA,13311,White,1746,9547
TN,47009,Blount,12642,33361
TN,47025,Claiborne,1608,6687
TN,47057,Grainger,1084,5532
TN,47089,Jefferson,3105,11795
TN,47093,Knox,63397,100776
TN,47105,Loudon,4932,16234
TX,48013,Atascosa,7138,0
TX,48029,Bexar,324750,128838
TX,48215,Hidalgo,110161,33990
TX,48283,La Salle,861,571
TX,48311,McMullen,167,0
TX,48427,Starr,9151,0
TX,48479,Webb,42698,0
TX,48493,Wilson,7097,1315
TX,48505,Zapata,1828,0
AR,05003,Ashley,1888,4143
AR,05011,Bradley,937,1832
AR,05013,Calhoun,483,1268
AR,05019,Clark,2848,3767
AR,05025,Cleveland,535,2015
AR,05027,Columbia,2172,4091
AR,05039,Dallas,807,1279
AR,05043,Drew,1819,3432
AR,05047,Franklin,1119,4023
AR,05051,Garland,9988,21187
AR,05053,Grant,988,4463
AR,05057,Hempstead,1690,3194
AR,05059,Hot Spring,2274,6261
AR,05061,Howard,1008,2453
AR,05071,Johnson,1996,5200
AR,05073,Lafayette,716,1362
AR,05081,Little River,1097,2751
AR,05083,Logan,1156,4112
AR,05087,Madison,1426,3948
AR,05091,Miller,3087,8189
AR,05097,Montgomery,615,2162
AR,05099,Nevada,906,1562
AR,05103,Ouachita,3249,3934
AR,05109,Pike,599,2664
AR,05113,Polk,972,4958
AR,05127,Scott,442,2332
AR,05133,Sevier,734,2372
AR,05139,Union,4164,7867
AR,05149,Yell,1179,3988
IA,19001,Adair,1067,2205
IA,19003,Adams,518,1152
IA,19029,Cass,1777,3829
IA,19049,Dallas,18593,21089
IA,19071,Fremont,990,1933
IA,19077,Guthrie,1622,3159
IA,19121,Madison,2589,4749
IA,19129,Mills,2146,3941
IA,19137,Montgomery,1209,2631
IA,19145,Page,1741,3776
IA,19153,Polk,115877,82404
IA,19155,Pottawattamie,14044,18181
IA,19159,Ringgold,716,1493
IA,19173,Taylor,673,1683
IA,19175,Union,1717,2930
IA,19181,Warren,10363,12778
MA,25009,ESSEX,203590,94431
MA,25017,MIDDLESEX,379164,151057
KY,21005,Anderson,3386,6864
KY,21011,Bath,1776,2768
KY,21017,Bourbon,3123,4922
KY,21049,Clark,5418,9119
KY,21065,Estill,1471,3948
KY,21067,Fayette,72536,47735
KY,21069,Fleming,1638,3926
KY,21073,Franklin,11702,9860
KY,21113,Jessamine,7000,13199
KY,21151,Madison,13523,20367
KY,21165,Menifee,976,1800
KY,21173,Montgomery,3662,6484
KY,21181,Nicholas,924,1603
KY,21197,Powell,1671,3179
KY,21201,Robertson,296,531
KY,21209,Scott,9159,12522
KY,21237,Wolfe,1125,1450
KY,21239,Woodford,5878,6932
MO,29027,Callaway,4799,11916
MO,29051,Cole,9646,23049
MO,29071,Franklin,12847,28707
MO,29073,Gasconade,1365,4883
MO,29099,Jefferson,34326,51814
MO,29113,Lincoln,6232,14475
MO,29125,Maries,771,3089
MO,29131,Miller,1530,8129
MO,29139,Montgomery,999,3592
MO,29151,Osage,856,5094
MO,29183,St. Charles,69852,99626
MO,29219,Warren,3978,9552
NJ,34003,Bergen,210532,121579
NJ,34017,Hudson,112995,27206
PA,42011,Berks,72555,71181
PA,42029,Chester,139804,97054
MD,24001,Allegany,7393,14851
MD,24021,Frederick,53509,49373
MD,24023,Garrett,2476,8182
MD,24043,Washington,19068,29360
KY,21013,Bell,1320,6155
KY,21025,Breathitt,1367,3140
KY,21043,Carter,2787,5621
KY,21051,Clay,796,4175
KY,21063,Elliott,803,964
KY,21071,Floyd,3499,8763
KY,21095,Harlan,1395,6849
KY,21109,Jackson,372,3579
KY,21115,Johnson,1261,6518
KY,21119,Knott,1648,3484
KY,21121,Knox,1445,7630
KY,21125,Laurel,2598,13811
KY,21127,Lawrence,1240,3903
KY,21129,Lee,423,1935
KY,21131,Leslie,384,3321
KY,21133,Letcher,1749,5917
KY,21137,Lincoln,1648,5919
KY,21153,Magoffin,1422,3859
KY,21159,Martin,401,2836
KY,21147,McCreary,637,4323
KY,21175,Morgan,1152,3077
KY,21189,Owsley,288,1533
KY,21193,Perry,2332,7248
KY,21195,Pike,4328,14667
KY,21199,Pulaski,3384,18076
KY,21203,Rockcastle,666,4688
KY,21205,Rowan,2837,4603
KY,21231,Wayne,1232,5381
KY,21235,Whitley,1434,8029
ND,38001,Adams,236,878
ND,38003,Barnes,1992,2785
ND,38005,Benson,1225,909
ND,38007,Billings,76,469
ND,38009,Bottineau,806,2316
ND,38011,Bowman,253,1331
ND,38013,Burke,151,779
ND,38015,Burleigh,12623,30977
ND,38017,Cass,37664,35255
ND,38019,Cavalier,643,1216
ND,38021,Dickey,718,1375
ND,38023,Divide,290,859
ND,38025,Dunn,379,1603
ND,38027,Eddy,459,718
ND,38029,Emmons,262,1508
ND,38031,Foster,450,1132
ND,38033,Golden Valley,123,721
ND,38035,Grand Forks,13293,13137
ND,38037,Grant,210,1011
ND,38039,Griggs,407,782
ND,38041,Hettinger,184,1055
ND,38043,Kidder,235,989
ND,38045,LaMoure,674,1307
ND,38047,Logan,157,795
ND,38049,McHenry,624,1797
ND,38051,McIntosh,297,1098
ND,38053,McKenzie,812,3158
ND,38055,McLean,1307,3498
ND,38057,Mercer,746,3040
ND,38059,Morton,3742,10240
ND,38061,Mountrail,1286,2348
ND,38063,Nelson,690,879
ND,38065,Oliver,154,772
ND,38067,Pembina,963,1876
ND,38069,Pierce,541,1297
ND,38071,Ramsey,1919,2854
ND,38073,Ransom,1107,1072
ND,38075,Renville,220,913
ND,38077,Richland,2957,3853
ND,38079,Rolette,3327,1292
ND,38081,Sargent,931,962
ND,38083,Sheridan,115,635
ND,38085,Sioux,984,315
ND,38087,Slope,53,319
ND,38089,Stark,1946,9774
ND,38091,Steele,465,461
ND,38093,Stutsman,3110,5784
ND,38095,Towner,413,666
ND,38097,Traill,1610,1944
ND,38099,Walsh,1580,2723
ND,38101,Ward,6418,16046
ND,38103,Wells,476,1652
ND,38105,Williams,2074,8393
FL,12099,Palm Beach,102438,101495
TN,47021,Cheatham,4908,9081
TN,47037,Davidson,167839,67701
TN,47043,Dickson,6033,10195
CO,08003,Alamosa,2875,2977
CO,08007,Archuleta,2635,3850
CO,08021,Conejos,1547,1888
CO,08023,Costilla,1043,527
CO,08027,Custer,799,1944
CO,08029,Delta,4543,9958
CO,08033,Dolores,257,878
CO,08045,Garfield,11410,11836
CO,08051,Gunnison,5383,2991
CO,08053,Hinsdale,211,321
CO,08055,Huerfano,1638,1764
CO,08057,Jackson,138,599
CO,08067,La Plata,15556,11586
CO,08065,Lake,1645,1057
CO,08077,Mesa,21460,42483
CO,08079,Mineral,246,326
CO,08081,Moffat,842,4347
CO,08083,Montezuma,4275,6943
CO,08085,Montrose,5388,12767
CO,08091,Ouray,1826,1278
CO,08097,Pitkin,7150,2446
CO,08101,Pueblo,30541,31787
CO,08103,Rio Blanco,396,2544
CO,08105,Rio Grande,1804,2936
CO,08107,Routt,8353,4603
CO,08109,Saguache,1502,1052
CO,08111,San Juan,264,172
CO,08113,San Miguel,3032,937
WI,55001,Adams,4518,4752
WI,55011,Buffalo,3339,2587
WI,55023,Crawford,4244,2322
WI,55033,Dunn,10285,8031
WI,55035,Eau Claire,31004,17357
WI,55043,Grant,11230,8149
WI,55063,La Crosse,37782,18945
WI,55091,Pepin,1638,1462
WI,55093,Pierce,9378,8029
WI,55097,Portage,20315,13933
WI,55103,Richland,3289,2283
WI,55121,Trempealeau,7174,4998
WI,55123,Vernon,8039,4916
NY,36055,Monroe,165324,116565
SC,45083,Spartanburg,33309,58861
MA,25011,FRANKLIN,24788,5726
MA,25013,HAMPDEN,144088,68
MA,25015,HAMPSHIRE,57420,7084
MA,25021,NORFOLK,821,651
MA,25027,WORCESTER,184720,101225
FL,12005,Bay,15834,47366
FL,12013,Calhoun,925,3666
FL,12023,Columbia,6938,17560
FL,12029,Dixie,989,4750
FL,12037,Franklin,1805,3589
FL,12041,Gilchrist,1324,5991
FL,12045,Gulf,1458,4411
FL,12063,Jackson,4891,10935
FL,12065,Jefferson,3719,3568
FL,12067,Lafayette,458,2328
FL,12073,Leon,89684,48574
FL,12075,Levy,4715,12168
FL,12077,Liberty,580,2077
FL,12083,Marion,57452,95441
FL,12121,Suwannee,3472,12376
FL,12123,Taylor,1982,5879
FL,12129,Wakulla,4469,9623
FL,12133,Washington,1792,7227
MI,26099,Macomb,169744,167881
SD,46003,Aurora,443,728
SD,46005,Beadle,1983,3825
SD,46007,Bennett,438,604
SD,46009,Bon Homme,940,1674
SD,46011,Brookings,4717,6418
SD,46013,Brown,5482,8346
SD,46015,Brule,814,1231
SD,46017,Buffalo,330,172
SD,46019,Butte,836,2799
SD,46021,Campbell,108,601
SD,46023,Charles Mix,1319,2085
SD,46025,Clark,452,1150
SD,46027,Clay,2567,1906
SD,46029,Codington,3144,7129
SD,46031,Corson,557,484
SD,46033,Custer,1273,2944
SD,46035,Davison,2160,4807
SD,46037,Day,1072,1541
SD,46039,Deuel,624,1272
SD,46041,Dewey,1084,623
SD,46043,Douglas,265,1162
SD,46045,Edmunds,488,1147
SD,46047,Fall River,882,2149
SD,46049,Faulk,255,780
SD,46051,Grant,945,2121
SD,46053,Gregory,586,1484
SD,46055,Haakon,117,796
SD,46057,Hamlin,695,1939
SD,46059,Hand,429,1171
SD,46061,Hanson,536,1022
SD,46063,Harding,94,568
SD,46065,Hughes,2332,5366
SD,46067,Hutchinson,883,2281
SD,46069,Hyde,164,462
SD,46071,Jackson,370,575
SD,46073,Jerauld,312,567
SD,46075,Jones,94,420
SD,46077,Kingsbury,855,1507
SD,46079,Lake,1925,3110
SD,46081,Lawrence,3489,6868
SD,46083,Lincoln,8266,15049
SD,46085,Lyman,500,830
SD,46091,Marshall,860,1024
SD,46087,McCook,1047,1373
SD,46089,McPherson,216,798
SD,46093,Meade,2508,7160
SD,46095,Mellette,303,358
SD,46097,Miner,413,642
SD,46099,Minnehaha,29365,38017
SD,46101,Moody,1090,1622
SD,46102,Oglala Lakota,2473,336
SD,46103,Pennington,14092,25433
SD,46105,Perkins,224,1064
SD,46107,Potter,248,923
SD,46109,Roberts,1664,1915
SD,46111,Sanborn,292,678
SD,46115,Spink,958,1736
SD,46117,Stanley,377,1042
SD,46119,Sully,182,613
SD,46121,Todd,1598,506
SD,46123,Tripp,556,1814
SD,46125,Turner,1262,2467
SD,46127,Union,2152,4282
SD,46129,Walworth,528,1648
SD,46135,Yankton,3383,5191
SD,46137,Ziebach,417,340
NC,37023,Burke,9208,18524
NC,37027,Caldwell,6701,19212
NC,37039,Cherokee,2557,8191
NC,37043,Clay,1308,3717
NC,37075,Graham,838,2712
NC,37087,Haywood,9968,14712
NC,37089,Henderson,18941,29008
NC,37099,Jackson,7268,7494
NC,37113,Macon,4891,10116
NC,37115,Madison,4036,4981
NC,37111,McDowell,4244,10276
NC,37121,Mitchell,1424,4799
NC,37173,Swain,2055,3016
NC,37175,Transylvania,6516,8912
NC,37199,Yancey,3508,5625
OH,39049,Franklin,312113,167676
WA,53033,King,744912,174535
WV,54005,Boone,3357,3272
WV,54011,Cabell,14104,14813
WV,54019,Fayette,6103,5968
WV,54025,Greenbrier,5489,6459
WV,54043,Lincoln,2590,2952
WV,54045,Logan,3586,5818
WV,54053,Mason,3748,4440
WV,54047,McDowell,2101,2315
WV,54055,Mercer,6436,11265
WV,54059,Mingo,2623,4234
WV,54063,Monroe,1930,2933
WV,54067,Nicholas,3195,4579
WV,54075,Pocahontas,1201,1601
WV,54081,Raleigh,9299,14217
WV,54089,Summers,1818,2167
WV,54099,Wayne,5614,6837
WV,54101,Webster,933,1271
WV,54109,Wyoming,2213,3504
PA,42015,Bradford,5735,14305
PA,42035,Clinton,4631,7732
PA,42067,Juniata,1814,6623
PA,42081,Lycoming,12063,28866
PA,42087,Mifflin,3130,10537
PA,42097,Northumberland,9492,18896
PA,42099,Perry,4493,12576
PA,42105,Potter,1418,4809
PA,42109,Snyder,3583,9696
PA,42113,Sullivan,825,1878
PA,42115,Susquehanna,4814,10983
PA,42117,Tioga,3733,10949
PA,42119,Union,5424,8952
PA,42131,Wyoming,3567,6980
TX,48025,Bee,2862,4183
TX,48061,Cameron,50226,26632
TX,48123,De Witt,1096,4971
TX,48175,Goliad,772,2206
TX,48249,Jim Wells,5312,4327
TX,48261,Kenedy,94,64
TX,48273,Kleberg,4379,3968
TX,48489,Willacy,2868,1319
NH,33005,CHESHIRE,19784,11830
NH,33007,COOS,6008,4971
NH,33019,SULLIVAN,9200,7553
NY,36017,Chenango,7455,9282
NY,36023,Cortland,9246,7378
NY,36043,Herkimer,9512,12691
NY,36053,Madison,12809,13296
NY,36065,Oneida,41115,39192
NY,36107,Tioga,7509,10875
OR,41001,Baker,1894,6004
OR,41013,Crook,2698,8335
OR,41017,Deschutes,46924,45939
OR,41021,Gilliam,256,707
OR,41023,Grant,770,2845
OR,41025,Harney,672,2681
OR,41027,Hood River,6735,3578
OR,41029,Jackson,46142,51835
OR,41031,Jefferson,3006,5394
OR,41033,Josephine,13990,24290
OR,41035,Klamath,7126,19665
OR,41037,Lake,571,2768
OR,41045,Malheur,2121,6359
OR,41049,Morrow,934,2611
OR,41055,Sherman,200,755
OR,41059,Umatilla,7596,15332
OR,41061,Union,3281,7926
OR,41063,Wallowa,1212,2692
OR,41065,Wasco,4846,5858
OR,41069,Wheeler,177,592
IN,18039,Elkhart,20162,33499
IN,18049,Fulton,2445,4521
IN,18085,Kosciusko,6385,19682
IN,18091,LaPorte,20822,16112
IN,18099,Marshall,5486,9309
IN,18103,Miami,2929,7337
IN,18131,Pulaski,1452,2853
IN,18141,St. Joseph,53289,39649
IN,18149,Starke,3223,4308
IN,18169,Wabash,3168,8031
IL,17015,Carroll,3169,2798
IL,17057,Fulton,7870,4719
IL,17071,Henderson,1386,1278
IL,17073,Henry,10408,9034
IL,17085,JoDaviess,5111,4124
IL,17095,Knox,11203,6671
IL,17131,Mercer,3967,3037
IL,17143,Peoria,33926,31089
IL,17161,Rock Island,32765,17992
IL,17177,Stephenson,8658,7696
IL,17179,Tazewell,19984,31856
IL,17187,Warren,3353,2749
IL,17195,Whiteside,13246,8160
IL,17201,Winnebago,48710,46936
OK,40125,Pottawatomie,7844,13030
OK,40133,Seminole,2578,3956
NY,36085,Staten Island,70264,68458
CO,08001,Adams,97012,66401
CO,08005,Arapahoe,154740,108926
CO,08035,Douglas,73450,101124
VA,51043,Clarke,3037,4152
VA,51069,Frederick,12109,22064
VA,51107,Loudoun,100515,67545
VA,51683,Manassas,7794,5118
VA,51685,Manassas Park,2959,1419
VA,51840,Winchester,4924,4209
AL,01003,Baldwin,17779,59992
AL,01025,Clarke,1221,2645
AL,01053,Escambia,3763,8313
AL,01097,Mobile,60596,72498
AL,01099,Monroe,3863,4978
AL,01129,Washington,2004,4802
TX,48185,Grimes,1895,6571
TX,48225,Houston,1675,5590
TX,48289,Leon,765,5721
TX,48313,Madison,732,3046
TX,48339,Montgomery,44759,140962
TX,48407,San Jacinto,1640,7534
TX,48455,Trinity,898,4207
TX,48471,Walker,5527,11864
OH,39009,Athens,13685,8199
OH,39013,Belmont,8164,16662
OH,39019,Carroll,2851,7363
OH,39029,Columbiana,10793,25018
OH,39053,Gallia,2393,7271
OH,39059,Guernsey,3599,8964
OH,39067,Harrison,1667,4147
OH,39079,Jackson,2765,7310
OH,39081,Jefferson,8524,16055
OH,39087,Lawrence,6375,14132
OH,39105,Meigs,2139,5658
OH,39111,Monroe,1756,3484
OH,39119,Muskingum,9614,19240
OH,39121,Noble,1154,3516
OH,39145,Scioto,8142,15217
OH,39167,Washington,7447,15924
NE,31021,Burt,789,2130
NE,31023,Butler,634,2836
NE,31025,Cass,3347,7213
NE,31037,Colfax,638,1845
NE,31039,Cuming,552,2797
NE,31051,Dixon,564,1644
NE,31053,Dodge,3541,8497
NE,31109,Lancaster,59143,57568
NE,31119,Madison,2348,8124
NE,31131,Otoe,1793,4548
NE,31141,Platte,2110,8893
NE,31143,Polk,371,1711
NE,31153,Sarpy,26144,41508
NE,31155,Saunders,2467,7017
NE,31159,Seward,1824,5225
NE,31167,Stanton,388,1854
NE,31173,Thurston,851,968
NE,31177,Washington,2445,6721
MS,28023,Clarke,2070,3980
MS,28035,Forrest,9598,12932
MS,28039,George,881,6290
MS,28041,Greene,710,3047
MS,28045,Hancock,3402,10355
MS,28047,Harrison,19059,31729
MS,28059,Jackson,12985,26490
MS,28067,Jones,6385,15658
MS,28073,Lamar,4601,15171
MS,28091,Marion,2804,6114
MS,28109,Pearl River,2967,12833
MS,28111,Perry,947,3003
MS,28131,Stone,1272,4067
MS,28153,Wayne,2746,4589
CA,06047,Merced,32083,26717
IL,17197,Will,138133,102856
NY,36071,Orange,65360,54946
