CA,2016,current,2,15,2997.0,4370.0
CA,2016,current,2,105,1876.0,2409.0
CA,2016,current,3,95,50832.35444452104,34912.32685862456
CA,2016,current,3,67,7105.265465299666,5146.177919774665
CA,2016,current,3,101,7599.0,10947.0
CA,2016,current,3,115,5115.0,8869.0
CA,2016,current,3,33,3480.413903136066,3126.5426419937367
CA,2016,current,3,13,0.6543561190415405,0.46841471795192247
CA,2016,current,3,11,2484.0,3425.0
CA,2016,current,3,21,1492.4454885230455,2839.1397158913587
CA,2016,current,3,113,27797.261160062437,10424.200139529448
CA,2016,current,4,19,1208.3851124388207,2725.895785468167
CA,2016,current,4,67,0.8098704109382608,1.1947329101687878
CA,2016,current,4,17,28026.0,37286.0
CA,2016,current,4,57,2628.926441214531,2312.9155225158065
CA,2016,current,4,3,318.0,211.0
CA,2016,current,4,109,7075.0,10614.0
CA,2016,current,4,9,6740.0,11064.0
CA,2016,current,4,61,39128.12175646516,46756.31517928265
CA,2016,current,4,5,3420.0,6069.0
CA,2016,current,4,39,2034.4828413225755,4138.499341296908
CA,2016,current,4,43,2568.0,4317.0
CA,2016,current,5,55,20454.0,9335.0
CA,2016,current,5,97,76047.47500646488,22699.94118318494
CA,2016,current,5,95,36586.6455554789,10728.673141375428
CA,2016,current,5,13,21588.575083434083,4833.930561856615
CA,2016,current,5,33,2759.586096863933,2625.4573580062633
CA,2016,current,6,113,6662.738839937563,2753.7998604705535
CA,2016,current,6,67,105599.75903669739,53277.930853861
CA,2016,current,7,67,102195.91889599813,72299.49973905443
CA,2016,current,7,61,1.317910897408221,1.8249281770816153
CA,2016,current,8,29,0.32070155920248933,0.4959770846167479
CA,2016,current,8,71,72905.1148157704,80475.39928705357
CA,2016,current,8,51,2551.0,1989.0
CA,2016,current,8,27,3067.0,4128.0
CA,2016,current,9,77,55518.271540977235,38102.69470239015
CA,2016,current,9,67,2309.2467315939743,3104.196754399662
CA,2016,current,9,13,33066.943809120705,17079.509638152143
CA,2016,current,10,99,51171.0,52567.0
CA,2016,current,10,77,15830.728459022752,18091.305297609862
CA,2016,current,11,1,27.717726674086517,15.79184919409897
CA,2016,current,11,13,157134.4275602953,62504.40941219195
CA,2016,current,12,75,201928.30619041235,26618.022640684932
CA,2016,current,13,13,7.844399827699828,3.6474081188078307
CA,2016,current,13,1,152868.67581338415,33760.1370308846
CA,2016,current,14,85,2.755034468601547,2.273549163280313
CA,2016,current,14,75,36833.831506237264,1008.7885194010539
CA,2016,current,14,81,144674.50561246043,28344.337246666
CA,2016,current,15,13,20169.554791203183,2789.0345649625547
CA,2016,current,15,1,136839.21730435183,28438.24126979813
CA,2016,current,16,19,38956.43177228101,26461.23581036317
CA,2016,current,16,47,21856.0,18486.0
CA,2016,current,16,39,11248.517158677423,15082.500658703095
CA,2016,current,17,1,47788.389155590376,1795.8298501231482
CA,2016,current,17,85,141006.31879931985,6199.374680521401
CA,2016,current,18,87,10310.655024872736,3137.302008809542
CA,2016,current,18,85,111527.54268540058,51161.27303260139
CA,2016,current,18,81,18409.494387539566,12464.662753333983
CA,2016,current,19,85,150356.12677083796,54872.05664008048
CA,2016,current,20,69,6751.0,4358.0
CA,2016,current,20,53,47387.0,19580.0
CA,2016,current,20,85,3156.2567099730604,3961.022097633524
CA,2016,current,20,87,50218.34497512727,11385.697991190462
CA,2016,current,21,19,16315.440491317755,22604.905717361708
CA,2016,current,21,107,1862.1132797339378,2450.0220467282534
CA,2016,current,21,29,25072.514442292086,32239.281750127906
CA,2016,current,21,31,9077.0,13158.0
CA,2016,current,22,19,41622.74262396241,42212.9626868069
CA,2016,current,22,107,16726.17148952196,23730.650755912066
CA,2016,current,23,37,11358.4237608605,5845.619714034745
CA,2016,current,23,29,39906.300558161885,62822.629819178175
CA,2016,current,23,107,5074.715230744101,7191.327197359693
CA,2016,current,24,83,85147.0,45788.0
CA,2016,current,24,79,53911.0,44981.0
CA,2016,current,24,111,1349.1432134670074,1434.3051106487198
CA,2016,current,25,37,85159.16452193008,39833.155776004896
CA,2016,current,25,29,0.8642979868587348,1.5924536093020654
CA,2016,current,25,111,19092.880829141293,12602.442696890095
CA,2016,current,26,37,815.8460726704969,576.3754457642546
CA,2016,current,26,111,122349.974577143,87079.4533450215
CA,2016,current,27,71,4262.183547098516,3383.3988560854345
CA,2016,current,27,37,152683.19190416575,17640.371561537097
CA,2016,current,28,37,112542.66672315069,41536.51242057417
CA,2016,current,29,37,104665.54933918685,45257.50698180535
CA,2016,current,30,111,303.0013802486412,234.79884743972096
CA,2016,current,30,37,110060.02126982065,43825.52025131721
CA,2016,current,31,71,95621.21975949315,71383.2761401881
CA,2016,current,31,37,1.8882287732259062,0.6850463146878957
CA,2016,current,31,65,3.546019300015873,2.454643969619167
CA,2016,current,32,37,126290.75282045403,35140.89375419628
CA,2016,current,33,37,111625.44033262141,46008.46679685855
CA,2016,current,34,37,131939.01193071608,27552.317969271284
