statefp,state,maptype,countyFP,county,district,percentage
36,NY,Compact,103,Suffolk County,02,0.11797814282857307
36,NY,Compact,103,Suffolk County,03,0.01677855429734558
36,NY,Compact,105,Sullivan County,19,0.9998220787355041
36,NY,Compact,107,Tioga County,22,0.11885683488166797
36,NY,Compact,107,Tioga County,23,0.8808359931435001
36,NY,Compact,109,Tompkins County,23,0.999964853289341
36,NY,Compact,111,Ulster County,19,0.9999754991415729
36,NY,Compact,113,Warren County,21,1.0000000000000016
36,NY,Compact,115,Washington County,21,0.999544194278969
36,NY,Compact,117,Wayne County,24,0.441279082352346
36,NY,Compact,119,Westchester County,16,0.12386509751050613
36,NY,Compact,119,Westchester County,17,0.5323318312456422
36,NY,Compact,119,Westchester County,18,0.29808720273345857
36,NY,Compact,121,Wyoming County,27,0.9999694994094841
36,NY,Compact,123,Yates County,23,0.9999763546782576
37,NC,Compact,001,Alamance County,04,0.9996341299702136
37,NC,Compact,003,Alexander County,05,0.9999588388201683
37,NC,Compact,005,Alleghany County,05,0.9990671406729562
37,NC,Compact,007,Anson County,09,0.9997352757777885
37,NC,Compact,009,Ashe County,05,0.9992780041763543
37,NC,Compact,011,Avery County,05,0.999530071911648
37,NC,Compact,013,Beaufort County,03,0.8890178917788172
37,NC,Compact,015,Bertie County,01,0.9571327021050298
37,NC,Compact,017,Bladen County,07,0.9995755150818311
37,NC,Compact,019,Brunswick County,07,0.8503163598536697
37,NC,Compact,021,Buncombe County,11,1.0
37,NC,Compact,023,Burke County,05,0.9993447682471094
37,NC,Compact,025,Cabarrus County,09,0.9997384511105104
37,NC,Compact,027,Caldwell County,05,0.9999538035726796
37,NC,Compact,029,Camden County,01,0.7920806300171248
37,NC,Compact,031,Carteret County,03,0.42468243917306225
37,NC,Compact,033,Caswell County,04,0.9992479287647508
37,NC,Compact,035,Catawba County,10,0.9982760685473768
37,NC,Compact,037,Chatham County,08,0.9999549081804877
37,NC,Compact,039,Cherokee County,11,0.9993794216995708
37,NC,Compact,041,Chowan County,01,0.7571364489196399
37,NC,Compact,043,Clay County,11,0.9991295893479236
37,NC,Compact,045,Cleveland County,10,0.9994502770678454
37,NC,Compact,047,Columbus County,07,0.9998985844790226
37,NC,Compact,049,Craven County,03,0.9446370485774362
37,NC,Compact,051,Cumberland County,02,0.9991703381419215
37,NC,Compact,053,Currituck County,01,0.5556247392765015
37,NC,Compact,055,Dare County,01,0.26907029909883573
37,NC,Compact,057,Davidson County,08,0.9985371539054398
37,NC,Compact,059,Davie County,05,0.999558669394131
37,NC,Compact,061,Duplin County,07,0.9987772586316376
37,NC,Compact,063,Durham County,04,0.998660545719218
37,NC,Compact,065,Edgecombe County,01,0.9997116144963455
37,NC,Compact,067,Forsyth County,05,0.2395592622696213
37,NC,Compact,067,Forsyth County,06,0.7603300380245227
37,NC,Compact,069,Franklin County,01,0.9996359297114805
37,NC,Compact,071,Gaston County,10,0.9995160553683184
37,NC,Compact,073,Gates County,01,0.9993789040633694
37,NC,Compact,075,Graham County,11,0.99906817871964
37,NC,Compact,077,Granville County,01,0.9994896473470023
37,NC,Compact,079,Greene County,03,0.9999098967748692
37,NC,Compact,081,Guilford County,06,0.6022608813955209
37,NC,Compact,081,Guilford County,04,0.1913141766677528
37,NC,Compact,081,Guilford County,08,0.20642621397133237
37,NC,Compact,083,Halifax County,01,1.000000000000001
37,NC,Compact,085,Harnett County,02,0.9994172172885136
37,NC,Compact,087,Haywood County,11,0.9995264290293483
37,NC,Compact,089,Henderson County,11,0.9991752058608503
37,NC,Compact,091,Hertford County,01,0.9952297213540771
37,NC,Compact,093,Hoke County,07,0.9996508941086957
37,NC,Compact,095,Hyde County,03,0.48468661534591206
37,NC,Compact,097,Iredell County,05,0.6669791529407456
37,NC,Compact,097,Iredell County,10,0.33243130952684086
37,NC,Compact,099,Jackson County,11,0.9999716178642601
37,NC,Compact,101,Johnston County,02,0.9989832942672018
37,NC,Compact,103,Jones County,03,0.9999999910123358
37,NC,Compact,105,Lee County,08,0.9998263246237664
37,NC,Compact,107,Lenoir County,03,0.999555772892987
37,NC,Compact,109,Lincoln County,10,0.9999935858914706
37,NC,Compact,113,Macon County,11,0.9997157046721428
37,NC,Compact,115,Madison County,11,0.9987353771939483
37,NC,Compact,117,Martin County,01,0.9998153384920139
37,NC,Compact,111,McDowell County,05,0.28945324423405233
37,NC,Compact,111,McDowell County,11,0.7105467557659375
37,NC,Compact,119,Mecklenburg County,09,0.12132424722468346
37,NC,Compact,119,Mecklenburg County,10,0.21697358099554828
37,NC,Compact,119,Mecklenburg County,12,0.661511582005498
37,NC,Compact,121,Mitchell County,05,0.9978764031776276
37,NC,Compact,123,Montgomery County,08,0.9998262142344266
37,NC,Compact,125,Moore County,02,0.08346552627957686
37,NC,Compact,125,Moore County,08,0.9160602148674264
37,NC,Compact,127,Nash County,01,0.9997601305846981
37,NC,Compact,129,New Hanover County,07,0.6678658563874794
37,NC,Compact,131,Northampton County,01,0.999840582511504
37,NC,Compact,133,Onslow County,03,0.8850581133931509
37,NC,Compact,135,Orange County,04,0.9998827109510193
37,NC,Compact,137,Pamlico County,03,0.6496603258055836
37,NC,Compact,139,Pasquotank County,01,0.802748600424207
37,NC,Compact,141,Pender County,07,0.9426796478679679
37,NC,Compact,143,Perquimans County,01,0.765873220809347
37,NC,Compact,145,Person County,04,0.9994548896978431
37,NC,Compact,147,Pitt County,03,0.9997717319624966
37,NC,Compact,149,Polk County,11,0.9993606265150038
37,NC,Compact,151,Randolph County,08,0.9998456743880776
37,NC,Compact,153,Richmond County,09,0.9988800604125865
37,NC,Compact,155,Robeson County,07,0.9999080587723633
37,NC,Compact,157,Rockingham County,04,0.9995721176702904
37,NC,Compact,159,Rowan County,09,0.9991939336443316
37,NC,Compact,161,Rutherford County,11,0.9990820296384957
37,NC,Compact,163,Sampson County,02,0.8770330745144591
37,NC,Compact,163,Sampson County,07,0.12296686326350961
37,NC,Compact,165,Scotland County,07,0.9990361980393865
37,NC,Compact,167,Stanly County,09,0.9999692401046698
37,NC,Compact,169,Stokes County,05,0.9993263691891874
37,NC,Compact,171,Surry County,05,0.9995707866333136
37,NC,Compact,173,Swain County,11,0.9986320396728533
37,NC,Compact,175,Transylvania County,11,0.9995133085622099
37,NC,Compact,177,Tyrrell County,01,0.6848395020427679
37,NC,Compact,179,Union County,09,0.9995413501415416
37,NC,Compact,181,Vance County,01,0.9999155249678127
37,NC,Compact,183,Wake County,08,0.28706824729251706
37,NC,Compact,183,Wake County,13,0.7118085104035344
37,NC,Compact,185,Warren County,01,0.9997676541665228
37,NC,Compact,187,Washington County,01,0.8883836791630169
37,NC,Compact,189,Watauga County,05,0.9994491327240789
37,NC,Compact,191,Wayne County,02,0.6141483874271371
37,NC,Compact,191,Wayne County,03,0.38476838313024725
37,NC,Compact,193,Wilkes County,05,0.9999999999999996
37,NC,Compact,195,Wilson County,01,0.9998139824503813
37,NC,Compact,197,Yadkin County,05,0.9999999999999997
37,NC,Compact,199,Yancey County,11,0.9992017858110862
39,OH,Compact,001,Adams County,02,0.999209853377559
39,OH,Compact,003,Allen County,05,1.0000000000000004
39,OH,Compact,005,Ashland County,04,0.9998689011893962
39,OH,Compact,007,Ashtabula County,14,0.5169397952240782
39,OH,Compact,009,Athens County,02,0.9997532590900013
39,OH,Compact,011,Auglaize County,05,0.9999120918827574
39,OH,Compact,013,Belmont County,06,0.9998047364196974
39,OH,Compact,015,Brown County,02,0.9997999577650561
39,OH,Compact,017,Butler County,08,0.999647786537131
39,OH,Compact,019,Carroll County,06,0.9999112020542223
39,OH,Compact,021,Champaign County,15,0.9999885195093016
39,OH,Compact,023,Clark County,15,0.9999934813298319
39,OH,Compact,025,Clermont County,08,0.13976337109541898
39,OH,Compact,025,Clermont County,02,0.8595413180055242
39,OH,Compact,027,Clinton County,02,0.9999038110461647
39,OH,Compact,029,Columbiana County,13,0.9997412836872178
39,OH,Compact,031,Coshocton County,06,0.9999650389847397
39,OH,Compact,033,Crawford County,05,0.9999774597152475
39,OH,Compact,035,Cuyahoga County,07,0.08716220307679752
39,OH,Compact,035,Cuyahoga County,11,0.12434838616306984
39,OH,Compact,035,Cuyahoga County,14,0.14438931127166557
39,OH,Compact,035,Cuyahoga County,16,0.011930587157992726
39,OH,Compact,037,Darke County,15,0.9999238575852152
39,OH,Compact,039,Defiance County,05,0.9998102608920426
39,OH,Compact,041,Delaware County,12,0.999915650385912
39,OH,Compact,043,Erie County,07,0.405935197630944
39,OH,Compact,045,Fairfield County,06,0.2906438545875926
39,OH,Compact,045,Fairfield County,15,0.7093114703005532
39,OH,Compact,047,Fayette County,15,0.999956695373127
39,OH,Compact,049,Franklin County,12,0.37813079233051866
39,OH,Compact,049,Franklin County,03,0.6217803407380708
39,OH,Compact,051,Fulton County,09,0.9999119252050888
39,OH,Compact,053,Gallia County,02,0.9993898518815835
39,OH,Compact,055,Geauga County,14,0.9999441045360001
39,OH,Compact,057,Greene County,10,0.5680404631217089
39,OH,Compact,057,Greene County,15,0.4319324620015476
39,OH,Compact,059,Guernsey County,06,1.0000000000000002
39,OH,Compact,061,Hamilton County,01,0.8438652052304079
39,OH,Compact,061,Hamilton County,08,0.15527161329017275
39,OH,Compact,063,Hancock County,05,0.9999646285410144
39,OH,Compact,065,Hardin County,05,0.9999309677487874
39,OH,Compact,067,Harrison County,06,0.999999999999999
39,OH,Compact,069,Henry County,09,0.9999042369197949
39,OH,Compact,071,Highland County,02,0.9999870839749939
39,OH,Compact,073,Hocking County,02,0.999923236483694
39,OH,Compact,075,Holmes County,04,0.9999436659256064
39,OH,Compact,077,Huron County,07,0.999932013943017
39,OH,Compact,079,Jackson County,02,1.0000000000000013
39,OH,Compact,081,Jefferson County,06,0.9994351495420537
39,OH,Compact,083,Knox County,06,0.9999274805857928
39,OH,Compact,085,Lake County,14,0.2352038228912362
39,OH,Compact,087,Lawrence County,02,0.9997359153583631
39,OH,Compact,089,Licking County,06,0.7660289934948975
39,OH,Compact,089,Licking County,12,0.23395707206036281
39,OH,Compact,091,Logan County,15,0.9998708594267676
39,OH,Compact,093,Lorain County,07,0.5347948826957464
39,OH,Compact,095,Lucas County,09,0.5831362815139575
39,OH,Compact,097,Madison County,15,0.9999436835779792
39,OH,Compact,099,Mahoning County,13,0.9998598483162875
39,OH,Compact,101,Marion County,05,0.9999783265934223
39,OH,Compact,103,Medina County,16,0.9998938271560645
39,OH,Compact,105,Meigs County,02,0.9996098006451465
39,OH,Compact,107,Mercer County,05,0.9996502665415236
39,OH,Compact,109,Miami County,15,0.9999638683980404
39,OH,Compact,111,Monroe County,06,0.9996869628653616
39,OH,Compact,113,Montgomery County,10,0.9999088613352467
39,OH,Compact,115,Morgan County,06,0.9999986063441276
39,OH,Compact,117,Morrow County,05,0.9999346593059931
39,OH,Compact,119,Muskingum County,06,0.9999999999999994
39,OH,Compact,121,Noble County,06,1.0000000000000018
39,OH,Compact,123,Ottawa County,09,0.45629549495387955
39,OH,Compact,125,Paulding County,05,0.9999006233273553
39,OH,Compact,127,Perry County,06,0.9999712061940114
39,OH,Compact,129,Pickaway County,15,0.9999680414806562
39,OH,Compact,131,Pike County,02,1.0000000000000018
39,OH,Compact,133,Portage County,13,0.9998978393067556
39,OH,Compact,135,Preble County,10,0.9994850652886038
39,OH,Compact,137,Putnam County,05,0.999971761772863
39,OH,Compact,139,Richland County,04,0.5056270983901603
39,OH,Compact,139,Richland County,05,0.4942921308265471
39,OH,Compact,141,Ross County,15,0.3229598037238364
39,OH,Compact,141,Ross County,02,0.6770398670378154
39,OH,Compact,143,Sandusky County,07,0.24841210567558497
39,OH,Compact,143,Sandusky County,09,0.7386607415201646
39,OH,Compact,145,Scioto County,02,0.9994855736558821
39,OH,Compact,147,Seneca County,07,0.34240767641564646
39,OH,Compact,147,Seneca County,05,0.6575449323232189
39,OH,Compact,149,Shelby County,15,0.9999375525541214
39,OH,Compact,151,Stark County,13,0.02825490848872166
39,OH,Compact,151,Stark County,04,0.9716976526736504
39,OH,Compact,153,Summit County,16,0.9999162669777759
39,OH,Compact,155,Trumbull County,13,0.9998648878205508
39,OH,Compact,157,Tuscarawas County,04,0.3679356964917047
39,OH,Compact,157,Tuscarawas County,06,0.6320632169831749
39,OH,Compact,159,Union County,12,0.9998933614535079
39,OH,Compact,161,Van Wert County,05,0.9999475244764845
39,OH,Compact,163,Vinton County,02,0.9999999999999998
39,OH,Compact,165,Warren County,08,0.9998910594939859
39,OH,Compact,167,Washington County,06,0.9996353982563346
39,OH,Compact,169,Wayne County,04,0.9999619883014755
39,OH,Compact,171,Williams County,05,0.9998306785569016
39,OH,Compact,173,Wood County,09,0.9999696580858555
39,OH,Compact,175,Wyandot County,05,0.9999999999999999
40,OK,Compact,001,Adair County,02,0.9998671085221702
40,OK,Compact,003,Alfalfa County,03,0.9999632163230664
40,OK,Compact,005,Atoka County,04,0.9999820546192165
40,OK,Compact,007,Beaver County,03,0.9998061654682202
40,OK,Compact,009,Beckham County,03,0.9999968306135169
40,OK,Compact,011,Blaine County,03,1.0000000000000007
40,OK,Compact,013,Bryan County,04,0.9992276319864668
40,OK,Compact,015,Caddo County,03,0.9999913094038266
40,OK,Compact,017,Canadian County,03,0.9407484829348322
40,OK,Compact,017,Canadian County,04,0.059220380310634785
40,OK,Compact,019,Carter County,04,0.9999999999999981
40,OK,Compact,021,Cherokee County,02,0.9999873888995884
40,OK,Compact,023,Choctaw County,04,0.9993679774923467
40,OK,Compact,025,Cimarron County,03,0.99975406744459
40,OK,Compact,027,Cleveland County,04,0.9250463352175273
40,OK,Compact,027,Cleveland County,05,0.07495366478251922
40,OK,Compact,029,Coal County,04,0.9999570052940945
40,OK,Compact,031,Comanche County,03,0.999968255715712
40,OK,Compact,033,Cotton County,03,0.9996562420798876
40,OK,Compact,035,Craig County,02,0.9999115904906958
40,OK,Compact,037,Creek County,02,0.9999625210164711
40,OK,Compact,039,Custer County,03,0.9999999999999972
40,OK,Compact,041,Delaware County,02,0.999893658281419
40,OK,Compact,043,Dewey County,03,0.9999999999999972
40,OK,Compact,045,Ellis County,03,0.999999720402471
40,OK,Compact,047,Garfield County,03,0.9999999999999998
40,OK,Compact,049,Garvin County,04,0.9999999999999981
40,OK,Compact,051,Grady County,04,0.9999369077840153
40,OK,Compact,053,Grant County,03,0.9999072008343777
40,OK,Compact,055,Greer County,03,1.0000000000000018
40,OK,Compact,057,Harmon County,03,0.9998605024479886
40,OK,Compact,059,Harper County,03,0.9998332964566552
40,OK,Compact,061,Haskell County,02,0.9999999999999981
40,OK,Compact,063,Hughes County,02,0.9999734062796772
40,OK,Compact,065,Jackson County,03,0.9995523426334116
40,OK,Compact,067,Jefferson County,04,0.999291213475842
40,OK,Compact,069,Johnston County,04,0.9999999999999977
40,OK,Compact,071,Kay County,03,0.99991790135131
40,OK,Compact,073,Kingfisher County,03,1.000000000000002
40,OK,Compact,075,Kiowa County,03,1.0000000000000018
40,OK,Compact,077,Latimer County,02,0.9999689045631347
40,OK,Compact,079,Le Flore County,02,0.9997793268299687
40,OK,Compact,081,Lincoln County,03,0.9999285028034227
40,OK,Compact,083,Logan County,03,0.9999485291259622
40,OK,Compact,085,Love County,04,0.9982065439481517
40,OK,Compact,093,Major County,03,1.000000000000001
40,OK,Compact,095,Marshall County,04,0.999783546948282
40,OK,Compact,097,Mayes County,02,0.9999618832745072
40,OK,Compact,087,McClain County,04,1.0000000000000007
40,OK,Compact,089,McCurtain County,04,0.998947293114662
40,OK,Compact,091,McIntosh County,02,0.9999999999999983
40,OK,Compact,099,Murray County,04,0.9999999999999967
40,OK,Compact,101,Muskogee County,02,0.999976468026011
40,OK,Compact,103,Noble County,03,0.999947433606143
40,OK,Compact,105,Nowata County,02,0.9998782654762898
40,OK,Compact,107,Okfuskee County,02,0.999984597997186
40,OK,Compact,109,Oklahoma County,05,0.9999280316128233
40,OK,Compact,111,Okmulgee County,02,0.9999878151482761
40,OK,Compact,113,Osage County,02,0.9999158332540974
40,OK,Compact,115,Ottawa County,02,0.9996756669875027
40,OK,Compact,117,Pawnee County,02,0.9999384613370623
40,OK,Compact,119,Payne County,03,0.9999687383618453
40,OK,Compact,121,Pittsburg County,02,0.9999798549718129
40,OK,Compact,123,Pontotoc County,04,0.9999753076356364
40,OK,Compact,125,Pottawatomie County,04,0.9999535678444781
40,OK,Compact,127,Pushmataha County,04,0.9999834491280379
40,OK,Compact,129,Roger Mills County,03,0.9999925968440211
40,OK,Compact,131,Rogers County,02,0.40658853805735856
40,OK,Compact,131,Rogers County,01,0.5934114619426246
40,OK,Compact,133,Seminole County,04,0.19183035241685006
40,OK,Compact,133,Seminole County,02,0.8081695273355428
40,OK,Compact,135,Sequoyah County,02,0.9999517274384272
40,OK,Compact,137,Stephens County,04,0.999985817119863
40,OK,Compact,139,Texas County,03,0.9998677013899366
40,OK,Compact,141,Tillman County,03,0.9995656156928092
40,OK,Compact,143,Tulsa County,01,0.9998775580956936
40,OK,Compact,145,Wagoner County,01,0.9999547469301453
40,OK,Compact,147,Washington County,02,0.999904862955033
40,OK,Compact,149,Washita County,03,1.0000000000000002
40,OK,Compact,151,Woods County,03,0.9998490114824395
40,OK,Compact,153,Woodward County,03,0.9999999999999991
41,OR,Compact,001,Baker County,02,0.9998926005179655
41,OR,Compact,003,Benton County,04,0.9999703680348688
41,OR,Compact,005,Clackamas County,01,0.013411901394960377
41,OR,Compact,005,Clackamas County,05,0.9825843376538665
41,OR,Compact,005,Clackamas County,03,0.003960254843429363
41,OR,Compact,007,Clatsop County,01,0.7873437503306954
41,OR,Compact,009,Columbia County,01,0.9998662907984824
41,OR,Compact,011,Coos County,04,0.9005091169092075
41,OR,Compact,013,Crook County,02,1.0000000000000002
41,OR,Compact,015,Curry County,04,0.8223579644759335
41,OR,Compact,017,Deschutes County,02,0.9999832228339409
41,OR,Compact,019,Douglas County,04,0.9875917508058201
41,OR,Compact,021,Gilliam County,02,0.9998629934082625
41,OR,Compact,023,Grant County,02,1.000000000000001
41,OR,Compact,025,Harney County,02,0.9999681625032872
41,OR,Compact,027,Hood River County,02,0.997710011639328
41,OR,Compact,029,Jackson County,02,0.999882252188884
41,OR,Compact,031,Jefferson County,02,0.9995895839818041
41,OR,Compact,033,Josephine County,04,0.9017917640410548
41,OR,Compact,033,Josephine County,02,0.09804760346269488
41,OR,Compact,035,Klamath County,02,0.999911943599216
41,OR,Compact,037,Lake County,02,0.9999135299392844
41,OR,Compact,039,Lane County,04,0.978222874197953
41,OR,Compact,041,Lincoln County,04,0.8314823837639898
41,OR,Compact,043,Linn County,05,0.5392469004798514
41,OR,Compact,043,Linn County,04,0.46074270933289424
41,OR,Compact,045,Malheur County,02,0.9999025087914719
41,OR,Compact,047,Marion County,05,0.9997855784566564
41,OR,Compact,049,Morrow County,02,0.9998881943684521
41,OR,Compact,051,Multnomah County,03,0.9996039860307966
41,OR,Compact,053,Polk County,05,0.9999616831420836
41,OR,Compact,055,Sherman County,02,0.9999049683932125
41,OR,Compact,057,Tillamook County,01,0.8444194913449504
41,OR,Compact,059,Umatilla County,02,0.9998147961715048
41,OR,Compact,061,Union County,02,1.0
41,OR,Compact,063,Wallowa County,02,0.9997013053003215
41,OR,Compact,065,Wasco County,02,0.9999548077525557
41,OR,Compact,067,Washington County,01,0.999607988092003
41,OR,Compact,069,Wheeler County,02,1.000000000000001
41,OR,Compact,071,Yamhill County,01,0.9997101837903083
42,PA,Compact,001,Adams County,04,0.9995380246522356
42,PA,Compact,003,Allegheny County,14,0.2678946002561149
42,PA,Compact,003,Allegheny County,12,0.5376116716689758
42,PA,Compact,003,Allegheny County,18,0.19447689898056156
42,PA,Compact,005,Armstrong County,05,0.9999102939562909
42,PA,Compact,007,Beaver County,12,0.9998300375481632
42,PA,Compact,009,Bedford County,09,0.9999640664717423
42,PA,Compact,011,Berks County,06,0.9999138691253021
42,PA,Compact,013,Blair County,09,0.9999501690994418
42,PA,Compact,015,Bradford County,05,0.9998878433002951
42,PA,Compact,017,Bucks County,08,0.9994526706602923
42,PA,Compact,019,Butler County,12,0.5732463519062706
42,PA,Compact,019,Butler County,03,0.42674565199974346
42,PA,Compact,021,Cambria County,09,0.9999787343399905
42,PA,Compact,023,Cameron County,05,1.0000000000000018
42,PA,Compact,025,Carbon County,10,0.9999398208752398
42,PA,Compact,027,Centre County,05,0.9999811144493773
42,PA,Compact,029,Chester County,16,0.5177405572903686
42,PA,Compact,029,Chester County,07,0.10122487575807639
42,PA,Compact,029,Chester County,06,0.3808586708248113
42,PA,Compact,031,Clarion County,05,0.9999717346169813
42,PA,Compact,033,Clearfield County,05,0.999979168057006
42,PA,Compact,035,Clinton County,05,0.9999977960245698
42,PA,Compact,037,Columbia County,10,0.9999737007821566
42,PA,Compact,039,Crawford County,03,0.9999533062197231
42,PA,Compact,041,Cumberland County,11,0.8484621866935949
42,PA,Compact,041,Cumberland County,04,0.151537813306399
42,PA,Compact,043,Dauphin County,11,0.9999342209549178
42,PA,Compact,045,Delaware County,07,0.9996763611386184
42,PA,Compact,047,Elk County,05,0.9999999694029972
42,PA,Compact,049,Erie County,03,0.5185707926782277
42,PA,Compact,051,Fayette County,18,0.9998412957809213
42,PA,Compact,053,Forest County,05,0.99996557172611
42,PA,Compact,055,Franklin County,04,0.9998565125110185
42,PA,Compact,057,Fulton County,09,0.9998390316313069
42,PA,Compact,059,Greene County,18,0.9995441713160432
42,PA,Compact,061,Huntingdon County,09,0.7692689590602547
42,PA,Compact,061,Huntingdon County,05,0.23071907884233697
42,PA,Compact,063,Indiana County,09,0.999927575698985
42,PA,Compact,065,Jefferson County,05,0.999968505744586
42,PA,Compact,067,Juniata County,11,0.9999210256181351
42,PA,Compact,069,Lackawanna County,17,0.9999999999999993
42,PA,Compact,071,Lancaster County,16,0.9998841162411551
42,PA,Compact,073,Lawrence County,03,0.9998822456003602
42,PA,Compact,075,Lebanon County,11,0.999927353692637
42,PA,Compact,077,Lehigh County,15,0.9998947224330835
42,PA,Compact,079,Luzerne County,10,0.4548728316625388
42,PA,Compact,079,Luzerne County,17,0.5451266680364537
42,PA,Compact,081,Lycoming County,05,0.45467318622435465
42,PA,Compact,081,Lycoming County,10,0.5453268137756415
42,PA,Compact,083,McKean County,05,0.9998431477492382
42,PA,Compact,085,Mercer County,03,0.9998433160424997
42,PA,Compact,087,Mifflin County,05,0.8634226711657488
42,PA,Compact,087,Mifflin County,11,0.13656681373611
42,PA,Compact,089,Monroe County,17,0.8138474436580292
42,PA,Compact,089,Monroe County,15,0.18599079294945778
42,PA,Compact,091,Montgomery County,06,0.19803396808015292
42,PA,Compact,091,Montgomery County,13,0.8018273275125333
42,PA,Compact,093,Montour County,10,0.9999999999999987
42,PA,Compact,095,Northampton County,15,0.9997455305985294
42,PA,Compact,097,Northumberland County,10,0.9999704546436168
42,PA,Compact,099,Perry County,11,0.9999877501191519
42,PA,Compact,101,Philadelphia County,01,0.43997433286082566
42,PA,Compact,101,Philadelphia County,08,0.10189303814705555
42,PA,Compact,101,Philadelphia County,07,0.06295419225289303
42,PA,Compact,101,Philadelphia County,02,0.39407338007639703
42,PA,Compact,103,Pike County,17,0.9983699176297142
42,PA,Compact,103,Pike County,10,0.001360559794644818
42,PA,Compact,105,Potter County,05,0.9999527354048212
42,PA,Compact,107,Schuylkill County,10,0.9999582771645068
42,PA,Compact,109,Snyder County,10,0.9999001425086741
42,PA,Compact,111,Somerset County,09,0.9998364888386853
42,PA,Compact,113,Sullivan County,10,0.9999084187297732
42,PA,Compact,115,Susquehanna County,17,0.9999565476036315
42,PA,Compact,117,Tioga County,05,0.9998853063813558
42,PA,Compact,119,Union County,10,0.9999812127945996
42,PA,Compact,121,Venango County,03,0.999959053030488
42,PA,Compact,123,Warren County,03,0.9997983748035398
42,PA,Compact,125,Washington County,18,0.9998739831338483
42,PA,Compact,127,Wayne County,17,0.9997824540338733
42,PA,Compact,129,Westmoreland County,18,0.2849345993748316
42,PA,Compact,129,Westmoreland County,09,0.7150312833663675
42,PA,Compact,131,Wyoming County,17,0.9999652329328709
42,PA,Compact,133,York County,04,0.9998220975464643
44,RI,Compact,001,Bristol County,02,0.6322539721495521
44,RI,Compact,003,Kent County,02,0.933853769908982
44,RI,Compact,005,Newport County,02,0.3522513744884353
44,RI,Compact,007,Providence County,02,0.5632821666666525
44,RI,Compact,007,Providence County,01,0.42919726739479436
44,RI,Compact,009,Washington County,02,0.6256466293663805
45,SC,Compact,001,Abbeville County,03,0.99987069482209
45,SC,Compact,003,Aiken County,06,0.49971981962675127
45,SC,Compact,003,Aiken County,03,0.49974366593991953
45,SC,Compact,005,Allendale County,06,0.9988266646794964
45,SC,Compact,007,Anderson County,03,0.9997048125790843
45,SC,Compact,009,Bamberg County,06,1.000000000000001
45,SC,Compact,011,Barnwell County,06,0.9997962055169007
45,SC,Compact,013,Beaufort County,06,0.7667544843414009
45,SC,Compact,015,Berkeley County,01,0.9999560331183167
45,SC,Compact,017,Calhoun County,06,0.9999555991844435
45,SC,Compact,019,Charleston County,01,0.7545203813273299
45,SC,Compact,021,Cherokee County,05,0.9994274143596915
45,SC,Compact,023,Chester County,05,0.9999999999999997
45,SC,Compact,025,Chesterfield County,07,0.9998590997892706
45,SC,Compact,027,Clarendon County,06,0.9999767857741686
45,SC,Compact,029,Colleton County,06,0.9493548888976762
45,SC,Compact,031,Darlington County,07,0.9999569207780402
45,SC,Compact,033,Dillon County,07,0.9991034897343569
45,SC,Compact,035,Dorchester County,01,0.8058120836114894
45,SC,Compact,035,Dorchester County,06,0.1941872006120773
45,SC,Compact,037,Edgefield County,03,0.9999742770560683
45,SC,Compact,039,Fairfield County,05,0.9999761969005447
45,SC,Compact,041,Florence County,06,0.11882197704084115
45,SC,Compact,041,Florence County,07,0.8811767257286797
45,SC,Compact,043,Georgetown County,07,0.8426922878581977
45,SC,Compact,045,Greenville County,04,0.8119921377193491
45,SC,Compact,045,Greenville County,03,0.18738131674386047
45,SC,Compact,047,Greenwood County,03,0.9999546208459826
45,SC,Compact,049,Hampton County,06,0.9995698903038445
45,SC,Compact,051,Horry County,07,0.9131800906601684
45,SC,Compact,053,Jasper County,06,0.960505884957519
45,SC,Compact,055,Kershaw County,05,0.9495979426330056
45,SC,Compact,055,Kershaw County,02,0.050345542077109534
45,SC,Compact,057,Lancaster County,05,0.9998102607518168
45,SC,Compact,059,Laurens County,05,0.999957572969314
45,SC,Compact,061,Lee County,06,0.9998954501355916
45,SC,Compact,063,Lexington County,02,0.9999121398833734
45,SC,Compact,067,Marion County,07,0.9999987328086989
45,SC,Compact,069,Marlboro County,07,0.9992095712853544
45,SC,Compact,065,McCormick County,03,0.9995802760572501
45,SC,Compact,071,Newberry County,05,0.9999343565281119
45,SC,Compact,073,Oconee County,03,0.998634267876023
45,SC,Compact,075,Orangeburg County,06,0.9999852083543627
45,SC,Compact,077,Pickens County,03,0.999843439326919
45,SC,Compact,079,Richland County,02,0.9998888571251615
45,SC,Compact,081,Saluda County,03,0.9999258095542529
45,SC,Compact,083,Spartanburg County,04,0.5015699006291644
45,SC,Compact,083,Spartanburg County,05,0.4983472700376455
45,SC,Compact,085,Sumter County,06,0.9999564809217735
45,SC,Compact,087,Union County,05,0.9999999999999991
45,SC,Compact,089,Williamsburg County,06,0.9999394390321972
45,SC,Compact,091,York County,05,0.999450719463575
47,TN,Compact,001,Anderson County,04,0.307491454456582
47,TN,Compact,001,Anderson County,02,0.6924991909946753
47,TN,Compact,003,Bedford County,04,0.9999670174936148
47,TN,Compact,005,Benton County,07,0.9999999999999986
47,TN,Compact,007,Bledsoe County,04,0.9999464831027249
47,TN,Compact,009,Blount County,03,0.14128449188262737
47,TN,Compact,009,Blount County,02,0.8581766053395932
47,TN,Compact,011,Bradley County,03,0.9999520848342648
